"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.origin","Input.sent_id","Input.method","Input.original_sentence","Input.simplified_sentence","Answer.grammar_original","Answer.grammar_simplified","Answer.meaning_preservation","Answer.simplicity","Approve","Reject"
"3RZS0FBRWL8STGIKRI1RUK9YUFYCP5","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","5","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3WZ36BJEV5EAXNHFK1JICU0ZSUNTBO","A39VVWV1GHLMFD","Rejected","Thu Apr 23 10:00:38 PDT 2020","Thu Apr 23 10:00:58 PDT 2020","Sun Apr 26 10:00:58 PDT 2020","","Fri Apr 24 12:39:29 PDT 2020","no quality answers","20","0% (0/33)","0% (0/33)","0% (0/33)","House","35422","MLM","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendinitis] through an expensive and painful test.","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [pain] through an expensive and painful test.","4","4","5","1"
"3NKW03WTLN5M7QP48MGH6J6BRR2WQP","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","3","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3M81GAB8A2HX57PN3XPN7PPC8NOQB7","A2CK0OXMPOR9LE","Approved","Thu Apr 23 10:00:45 PDT 2020","Thu Apr 23 10:05:59 PDT 2020","Sun Apr 26 10:05:59 PDT 2020","Fri Apr 24 05:18:59 PDT 2020","","","314","100% (112/112)","100% (32/32)","100% (32/32)","House","168230","CHV","[Opacity] in the left temporal lobe.","[opaque] in the left temporal lobe.","5","4","5","1"
"3NKW03WTLN5M7QP48MGH6J6BRR2WQP","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","3","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3NPFYT4IZE2D5LYA5XCT28C2L34GXC","A29VL3MZE7YPBZ","Approved","Thu Apr 23 10:03:02 PDT 2020","Thu Apr 23 10:03:25 PDT 2020","Sun Apr 26 10:03:25 PDT 2020","Fri Apr 24 05:07:49 PDT 2020","","","23","100% (23/23)","100% (23/23)","100% (23/23)","House","168230","CHV","[Opacity] in the left temporal lobe.","[opaque] in the left temporal lobe.","5","2","2","0"
"3NKW03WTLN5M7QP48MGH6J6BRR2WQP","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","3","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3YWRV122CUX6V2YXHUPIQOW032AU8I","A1ELPYAFO7MANS","Approved","Thu Apr 23 10:05:27 PDT 2020","Thu Apr 23 10:05:50 PDT 2020","Sun Apr 26 10:05:50 PDT 2020","Fri Apr 24 04:12:33 PDT 2020","","","23","100% (11/11)","100% (11/11)","100% (11/11)","House","168230","CHV","[Opacity] in the left temporal lobe.","[opaque] in the left temporal lobe.","5","2","3","0"
"3XBYQ44Z6Q2ZZ6HWPQACBOHYBY1TW0","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","3","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3I2PTA7R3VSYYATH9A2G6S82VHXKQL","A3LE1BIVORW3VR","Approved","Thu Apr 23 09:58:51 PDT 2020","Thu Apr 23 10:00:07 PDT 2020","Sun Apr 26 10:00:07 PDT 2020","Fri Apr 24 06:13:15 PDT 2020","","","76","100% (1/1)","100% (1/1)","100% (1/1)","House","27260","CHV","Maybe it's [shigellosis].","Maybe it's [shigella].","4","4","4","1"
"3XBYQ44Z6Q2ZZ6HWPQACBOHYBY1TW0","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","3","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3TR2532VIRSAD84FCGO6Z8RYGRN6JD","A1BZMONU8QDPFQ","Approved","Thu Apr 23 10:09:29 PDT 2020","Thu Apr 23 10:15:42 PDT 2020","Sun Apr 26 10:15:42 PDT 2020","Fri Apr 24 02:45:45 PDT 2020","","","373","100% (16/16)","100% (16/16)","100% (16/16)","House","27260","CHV","Maybe it's [shigellosis].","Maybe it's [shigella].","5","5","3","0"
"3XBYQ44Z6Q2ZZ6HWPQACBOHYBY1TW0","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","3","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3X31TUMD7ZKL1CRI9VO2KRD9C5BL1V","A2FLXFSFFV0ZUE","Approved","Thu Apr 23 10:06:12 PDT 2020","Thu Apr 23 10:06:33 PDT 2020","Sun Apr 26 10:06:33 PDT 2020","Fri Apr 24 05:19:03 PDT 2020","","","21","100% (15/15)","100% (15/15)","100% (15/15)","House","27260","CHV","Maybe it's [shigellosis].","Maybe it's [shigella].","5","5","5","2"
"33TGB4G0LQFEO6MMZV6YD7V5K07TXT","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3AAJC4I4FIQC1IOQELLHW6KTLVJZJW","A39VVWV1GHLMFD","Rejected","Thu Apr 23 10:06:05 PDT 2020","Thu Apr 23 10:06:50 PDT 2020","Sun Apr 26 10:06:50 PDT 2020","","Fri Apr 24 12:39:29 PDT 2020","no quality answers","45","0% (0/33)","0% (0/33)","0% (0/33)","House","168230","MLM","[Opacity] in the left temporal lobe.","[Blood] in the left temporal lobe.","5","4","3","1"
"33TGB4G0LQFEO6MMZV6YD7V5K07TXT","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3GU1KF0O4KZC5VO83KAY7KZ23R3PBG","A1YX4D517MM5M3","Approved","Thu Apr 23 10:04:45 PDT 2020","Thu Apr 23 10:04:55 PDT 2020","Sun Apr 26 10:04:55 PDT 2020","Fri Apr 24 04:57:26 PDT 2020","","","10","100% (31/31)","100% (31/31)","100% (31/31)","House","168230","MLM","[Opacity] in the left temporal lobe.","[Blood] in the left temporal lobe.","5","5","3","1"
"33TGB4G0LQFEO6MMZV6YD7V5K07TXT","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3HPZF4IVNORPOE8F872CVVYWQOQCY3","A1G3L5XVGL48H4","Approved","Fri Apr 24 12:53:40 PDT 2020","Fri Apr 24 12:55:07 PDT 2020","Mon Apr 27 12:55:07 PDT 2020","Sat Apr 25 10:33:33 PDT 2020","","","87","100% (6/6)","100% (6/6)","100% (6/6)","House","168230","MLM","[Opacity] in the left temporal lobe.","[Blood] in the left temporal lobe.","5","5","4","2"
"33TGB4G0LQFEO6MMZV6YD7V5K07TXT","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3QXNC7EIPKTQTL5ROFHC1D347JP09B","A29VL3MZE7YPBZ","Approved","Thu Apr 23 10:07:30 PDT 2020","Thu Apr 23 10:07:48 PDT 2020","Sun Apr 26 10:07:48 PDT 2020","Fri Apr 24 05:07:49 PDT 2020","","","18","100% (23/23)","100% (23/23)","100% (23/23)","House","168230","MLM","[Opacity] in the left temporal lobe.","[Blood] in the left temporal lobe.","5","5","2","-2"
"39I4RL8QGKFXLV7HFQN42DVJGB7H4S","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3CN4LGXD5ZMMTAV0FSWUCXM8X4Q4YK","A2ZRL1ZWWXJ0L7","Approved","Thu Apr 23 10:06:23 PDT 2020","Thu Apr 23 10:07:13 PDT 2020","Sun Apr 26 10:07:13 PDT 2020","Fri Apr 24 05:36:07 PDT 2020","","","50","100% (17/17)","100% (17/17)","100% (17/17)","House","35422","CHV","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendinitis] through an expensive and painful test.","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendonitis] through an expensive and painful test.","5","4","5","0"
"39I4RL8QGKFXLV7HFQN42DVJGB7H4S","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3SB4CE2TJXTCVUL7JXKJ6M1ZN8RXAH","A182N7RLXGSCZG","Rejected","Thu Apr 23 10:06:51 PDT 2020","Thu Apr 23 10:07:27 PDT 2020","Sun Apr 26 10:07:27 PDT 2020","","Thu Apr 23 11:36:28 PDT 2020","no quality answers","36","0% (0/13)","0% (0/13)","0% (0/13)","House","35422","CHV","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendinitis] through an expensive and painful test.","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendonitis] through an expensive and painful test.","3","3","2","0"
"39I4RL8QGKFXLV7HFQN42DVJGB7H4S","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3VSOLARPKD7MAD4O72ZV3B1BAV9399","A1BZMONU8QDPFQ","Approved","Thu Apr 23 10:08:59 PDT 2020","Thu Apr 23 10:13:27 PDT 2020","Sun Apr 26 10:13:27 PDT 2020","Fri Apr 24 02:45:46 PDT 2020","","","268","100% (16/16)","100% (16/16)","100% (16/16)","House","35422","CHV","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendinitis] through an expensive and painful test.","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendonitis] through an expensive and painful test.","3","3","5","0"
"39I4RL8QGKFXLV7HFQN42DVJGB7H4S","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","4","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3W8CV64QJ4X14LBNMNOX752LT189H5","A2GZ00IMOT6L3X","Approved","Thu Apr 23 11:36:50 PDT 2020","Thu Apr 23 11:44:01 PDT 2020","Sun Apr 26 11:44:01 PDT 2020","Fri Apr 24 05:23:40 PDT 2020","","","431","100% (20/20)","100% (20/20)","100% (20/20)","House","35422","CHV","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendinitis] through an expensive and painful test.","Because she took such an interest, she discovered a tiny nodule... which in reality signified nothing but gave us no choice... but to put a person with [tendonitis] through an expensive and painful test.","5","5","5","0"
"3CVDZS288IYTBP5HQ4Z0LM06MNFMFU","3CU3NNU958J9Z0IB2AVNKN6ZCZVJL3","Rate automatically simplified medical terms in sentences","Rate the grammaticality, meaning preservation and simplification of the automatically simplified medical term in the sentence.","Medical Lexical Simplification, Lexical Simplification, Machine Translation, Consumer Health Vocabulary","$0.05","Thu Apr 23 09:57:06 PDT 2020","5","BatchId:4006955;OriginalHitTemplateId:920937336;","600","259200","Thu Apr 30 09:57:06 PDT 2020","","","3E337GFOLB68TRK63RPK46L4JPUNGZ","A39VVWV1GHLMFD","Rejected","Thu Apr 23 10:06:38 PDT 2020","Thu Apr 23 10:07:05 PDT 2020","Sun Apr 26 10:07:05 PDT 2020","","Fri Apr 24 12:39:29 PDT 2020","no quality answers","27","0% (0/33)","0% (0/33)","0% (0/33)","House","78797","CHV","To Reduce The [Encephalocele] Cyst","To Reduce The [cranioschisis] Cyst","5","5","5","-2"
