origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
wiki_fully;78;Based on evidence of osteoarthritis in the lumbar vertebrae, eburnation, and severe wear on the teeth with pulp exposure, it seems likely that LM3 was quite old (around 50 years old) when he died.;osteoarthritis;['C0029408', 'C0086743'];[['0000009068'], ['0000015996']];[['osteoarthritis'], ['kaschin-beck disease']];[[0.317244935], [-1.0]];['C0029408'];[['0000009068']];[['osteoarthritis']];[[0.317244935]];['C0029408'];[['0000009068']];[['osteoarthritis']];[[0.317244935]];['osteoarthritis', 'kaschin-beck disease'];osteoarthritis;100.0
wiki_fully;83;The ancient Chinese medical doctors developed the practice of variolation following a smallpox epidemic around 1000 BC.;smallpox;['C0037354', 'C0001906'];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;93;In her first year of medical studies at the University of Sydney she suffered dermatitis from surgical soap and was told to abandon her dreams of becoming a medical doctor.;dermatitis;['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['skin inflammation'];skin inflammation;11.0
wiki_fully;101;In 1914 Adams's father died of a stroke.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;103;The absolute number of tuberculosis cases has been decreasing since 2006, and new cases have decreased since 2002.;tuberculosis;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;104;Tuberculosis typically attacks the lungs, but can also affect other parts of the body.;Tuberculosis;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;107;Totally drug-resistant TB is resistant to all currently used drugs.;TB;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0077025', 'C0041296', 'C1704474', 'C0332289', 'C0152378'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];[];[];[];[];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0
wiki_fully;110;Sunderland, a main trading port at the time, was the first British town to be struck with the 'Indian cholera' epidemic.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;111;"Local government was divided between the three parishes (Holy Trinity Church, Sunderland, St. Michael's, Bishopwearmouth, and St. Peter's, Monkwearmouth) and when cholera broke out in 1831, the ""select vestrymen"", as the church councilmen were called, were unable to cope with the epidemic.";cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;112;Once at Richmond, Madison began drafting the Report, though he was delayed by a weeklong battle with dysentery.;dysentery;['C0013369'];[['0000004203', '0000017297']];[['dysentery', 'infectious diarrhea']];[[0.379107132, 0.376283653]];['C0013369'];[['0000004203', '0000017297']];[['dysentery', 'infectious diarrhea']];[[0.379107132, 0.376283653]];['C0013369'];[['0000004203', '0000017297']];[['dysentery', 'infectious diarrhea']];[[0.379107132, 0.376283653]];['dysentery', 'infectious diarrhea'];dysentery;100.0
wiki_fully;114;Disorders causing dwarfism are often classified by proportionality.;dwarfism;['C0013336'];[['0000004192', '0000037167']];[['short stature', 'constitutional short stature']];[[0.596827102, -1.0]];['C0013336'];[['0000004192', '0000037167']];[['short stature', 'constitutional short stature']];[[0.596827102, -1.0]];[];[];[];[];['short stature', 'constitutional short stature'];short stature;20.0
wiki_fully;128;"By 1915, gangrene had set in and her entire right leg was amputated; she was required to use a wheelchair for several months.";gangrene;['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['gangrene'];gangrene;100.0
wiki_fully;130;After graduation, he contracted tuberculosis, causing him to move to the Crimean Peninsula on the northern coast of the Black Sea in 1855.;tuberculosis;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;140;The term epidemiology is now widely applied to cover the description and causation of not only epidemic disease, but of disease in general, and even many non-disease health-related conditions, such as high blood pressure and obesity.;obesity;['C0028754'];[['0000008861']];[['obesity']];[[0.712399558]];['C0028754', 'C1963185'];[['0000008861'], []];[['obesity'], []];[[0.712399558], []];['C0028754'];[['0000008861']];[['obesity']];[[0.712399558]];['obesity'];obesity;100.0
wiki_fully;145;Dr. John Snow is famous for his investigations into the causes of the 19th century cholera epidemics, and is also known as the father of (modern) epidemiology.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;148;Manasa (Bengali: মনসা, Manasha) also Mansa Devi is a Hindu folk goddess of snakes, worshipped mainly in Bengal and other parts of North and northeastern India, chiefly for the prevention and cure of snakebite and also for fertility and prosperity.;snakebite;['C0037379'];[['0000011436']];[['snake bite']];[[0.520637622]];['C0037379'];[['0000011436']];[['snake bite']];[[0.520637622]];[];[];[];[];['snake bite'];snake bite;56.0
wiki_fully;163;In fact, the cause of 50% of preterm births is never determined.;preterm;['C0151526'];[['0000016984']];[['premature birth']];[[0.697806337]];[];[];[];[];[];[];[];[];['premature birth'];premature birth;48.0
wiki_fully;169;Neurologist Oliver Sacks states that chimpanzees and other animals show no similar appreciation of rhythm yet posits that human affinity for rhythm is fundamental, so that a person's sense of rhythm can not be lost (e.g. by stroke).;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;170;Fat (or lack of it) is a political issue, some of whom see their overweight condition as a form of self-acceptance.;overweight;['C0497406'];[['0000037453']];[['clinical overweight']];[[-1.0]];['C0497406'];[['0000037453']];[['clinical overweight']];[[-1.0]];['C0497406'];[['0000037453']];[['clinical overweight']];[[-1.0]];['clinical overweight'];clinical overweight;74.0
wiki_fully;174;In February 1712, his wife contracted measles and died on February 12.;measles;['C0025007'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['Measles disease'];Measles disease;59.0
wiki_fully;181;In January 1925 doctors realized that a potentially deadly diphtheria epidemic was poised to sweep through Nome's young people.;diphtheria;[];[];[];[];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['diphtheria'];diphtheria;100.0
wiki_fully;182;Sullivan, still believing his ailment to be yet another complication from a long-standing battle with ulcers, died five weeks later, on October 13, 1974, at New York's Lenox Hill Hospital.;ulcers;['C0041582'];[['0000012699']];[['ulcer']];[[0.677868559]];['C0041582'];[['0000012699']];[['ulcer']];[[0.677868559]];['C0041582'];[['0000012699']];[['ulcer']];[[0.677868559]];['ulcer'];ulcer;100.0
wiki_fully;228;This included a large medical bill for treatment of their gonorrhea and $ 21,000 for the accidental destruction of his uninsured car, which they borrowed.;gonorrhea;['C0018081'];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['C0018081'];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['C0018081'];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['gonorrhea', 'gonococcal'];gonorrhea;100.0
wiki_fully;250;She died of measles in 1712, followed by her husband a week later.;measles;['C0025007'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['Measles disease'];Measles disease;59.0
wiki_fully;251;In early April 1711, her father-in-law Le Grand Dauphin caught smallpox and died on 14 April at the Château de Meudon.;smallpox;['C0037354', 'C0001906'];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;253;It was at Marly that the Dauphin himself died six days later, having caught the measles from his wife.;measles;['C0025007'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['Measles disease'];Measles disease;59.0
wiki_fully;258;This was despite his worsening colitis,.;colitis;['C0009319'];[['0000047406', '0000003154']];[['colon (non-specific) inflammation', 'colitis']];[[-1.0, 0.367620729]];['C0009319', 'C1963084'];[['0000047406', '0000003154'], []];[['colon (non-specific) inflammation', 'colitis'], []];[[-1.0, 0.367620729], []];['C0009319'];[['0000047406', '0000003154']];[['colon (non-specific) inflammation', 'colitis']];[[-1.0, 0.367620729]];['colitis', 'colon (non-specific) inflammation'];colon (non-specific) inflammation;33.0
wiki_fully;263;In 1980, Shines' music was brought to a standstill when he suffered a stroke.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;264;Élisabeth Charlotte died of a stroke, on 23 December 1744, one week after her daughter-in-law and grandchild, at the age of sixty-eight.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;265;Three of them died within a week in May 1711 due to a smallpox outbreak at the Château de Lunéville, the country seat of the Duke's of Lorraine.;smallpox;['C0037354', 'C0001906'];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;275;A significant event in the history of epidemiology and public health was Dr. John Snow's study of an 1854 outbreak of cholera in Soho.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;276;Science writer Steven Johnson describes the 2006 appearance of places related to the Broad Street Pump cholera outbreak: A replica of the pump, with a memorial plaque and without a handle (to signify John Snow's action to halt the outbreak) was erected near the location of the original pump.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;283;Misora died on June 24, 1989 from pneumonia at the age of 52, at a hospital in Tokyo.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;284;Although lying with serious pneumonia, the prison doctor refused him the necessary medication claiming he was not worthy of it.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;290;The family was apprehended in 1944 and Anne Frank died of typhus in the Bergen-Belsen concentration camp.;typhus;['C0006181', 'C0041473', 'C0041471'];[[], ['0000012688'], ['0000012686']];[[], ['epidemic typhus'], ['typhus']];[[], [-1.0], [0.259803212]];['C0041471', 'C0343758', 'C0041466'];[['0000012686'], [], ['0000012684']];[['typhus'], [], ['typhoid fever']];[[0.259803212], [], [0.565422803]];['C0041471'];[['0000012686']];[['typhus']];[[0.259803212]];['typhus', 'typhoid fever', 'epidemic typhus'];typhus;100.0
wiki_fully;299;"Hypertrophy (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.";Hypertrophy;['C0020564'];[['0000006456']];[['enlargement']];[[0.757292911]];['C0020564'];[['0000006456']];[['enlargement']];[[0.757292911]];['C0020564'];[['0000006456']];[['enlargement']];[[0.757292911]];['enlargement'];enlargement;24.0
wiki_fully;306;He compared the effects of various acidic substances, ranging from vinegar to cider, on groups of afflicted sailors, and found the group who were given oranges and lemons had largely recovered from scurvy after six days.;scurvy;[];[];[];[];['C0036474', 'C1415369'];[['0000011134']];[['scurvy']];[[0.159142161]];['C0036474'];[['0000011134']];[['scurvy']];[[0.159142161]];['scurvy'];scurvy;100.0
wiki_fully;316;On 13 March 1798, Weber's mother died of tuberculosis.;tuberculosis;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;320;Her (younger) twin sister Princess Maria Cristina Amelia died of smallpox in 1783, aged five, a week after their brother Prince Giuseppe died.;smallpox;['C0037354', 'C0001906'];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;338;Surgical subspecialties include neurosurgery, ophthalmology, orthopedic surgery, (ENT) and facial plastic surgery, plastic surgery, thoracic surgery, transplantation, Trauma, urology, and vascular surgery.;Trauma;['C0043250', 'C3263723', 'C0043251', 'C4046002'];[['0000013199'], ['0000018167'], ['0000013200', '0000057968'], []];[['physical wound'], ['injury from an external force'], ['injuries wounds', 'trauma'], []];[[-1.0], [-1.0], [-1.0, 0.630163569], []];['C3714660', 'C0043251', 'C3263723', 'C4049136', 'C1510467'];[['0000057968'], ['0000013200', '0000057968'], ['0000018167']];[['trauma'], ['injuries wounds', 'trauma'], ['injury from an external force']];[[0.630163569], [-1.0, 0.630163569], [-1.0]];['C0043251', 'C3263723', 'C3714660', 'C0043251'];[['0000013200', '0000057968'], ['0000018167'], ['0000057968'], ['0000013200', '0000057968']];[['injuries wounds', 'trauma'], ['injury from an external force'], ['trauma'], ['injuries wounds', 'trauma']];[[-1.0, 0.630163569], [-1.0], [0.630163569], [-1.0, 0.630163569]];['trauma', 'injuries wounds', 'injury from an external force', 'physical wound'];trauma;100.0
wiki_fully;346;Menuhin died in Martin Luther Hospital, Berlin, Germany, from complications of bronchitis.;bronchitis;['C0006277'];[['0000002189']];[['bronchitis']];[[0.622732224]];['C0006277'];[['0000002189']];[['bronchitis']];[[0.622732224]];['C0006277'];[['0000002189']];[['bronchitis']];[[0.622732224]];['bronchitis'];bronchitis;100.0
wiki_fully;347;In October 1836, after receiving his M.D. and being appointed by the University of Zurich as a lecturer in anatomy, Büchner relocated to Zurich where he spent his final months writing and teaching until his death from typhus at the age of twenty-three.;typhus;['C0006181', 'C0041473', 'C0041471'];[[], ['0000012688'], ['0000012686']];[[], ['epidemic typhus'], ['typhus']];[[], [-1.0], [0.259803212]];['C0041471', 'C0343758', 'C0041466'];[['0000012686'], [], ['0000012684']];[['typhus'], [], ['typhoid fever']];[[0.259803212], [], [0.565422803]];['C0041471'];[['0000012686']];[['typhus']];[[0.259803212]];['typhus', 'typhoid fever', 'epidemic typhus'];typhus;100.0
wiki_fully;353;Ebsen died of pneumonia at Torrance Memorial Medical Center in Torrance, California, on July 6, 2003, at the age of 95.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;355;In many cases the structure is of no direct harm, yet all structures require extra energy in terms of development, maintenance, and weight, and are also a risk in terms of disease (e.g., infection, cancer), providing some selective pressure for the removal of parts that do not contribute to an organism's fitness.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
wiki_fully;356;Edmund died of measles on 28 February 1900, at the age of five.;measles;['C0025007'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['Measles disease'];Measles disease;59.0
wiki_fully;357;Both infants died of diphtheria during the winter of 1886-1887.;diphtheria;[];[];[];[];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['diphtheria'];diphtheria;100.0
