origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
wiki_fully;45;Anaphylactic shock is associated with systemic vasodilation that causes low blood pressure which is by definition 30% lower than the person's baseline or below standard values.;Anaphylactic shock;['C0002792'];[[]];[[]];[[]];['C4316895', 'C0002792'];[['0000001091'], []];[['allergic shock'], []];[[-1.0], []];['C0002792', 'C4316895'];[[], ['0000001091']];[[], ['allergic shock']];[[], [-1.0]];['allergic shock'];allergic shock;57.0
wiki_fully;51;Those with underlying coronary disease are at greater risk of cardiac effects from anaphylaxis.;coronary disease;['C0010068'];[['0000003369']];[['coronary heart disease']];[[0.846367081]];['C0010068', 'C1956346'];[['0000003369'], []];[['coronary heart disease'], []];[[0.846367081], []];['C0010068', 'C0010068', 'C1956346'];[['0000003369'], ['0000003369'], []];[['coronary heart disease'], ['coronary heart disease'], []];[[0.846367081], [0.846367081], []];['coronary heart disease'];coronary heart disease;83.0
wiki_fully;53;On a mechanistic level, anaphylaxis is caused by the release of mediators from certain types of white blood cells triggered either by immunologic or non-immunologic mechanisms.;anaphylaxis;['C0002792'];[[]];[[]];[[]];['C0002792', 'C4316895'];[[], ['0000001091']];[[], ['allergic shock']];[[], [-1.0]];['C0002792', 'C4316895', 'C0002792', 'C4316895'];[[], ['0000001091'], [], ['0000001091']];[[], ['allergic shock'], [], ['allergic shock']];[[], [-1.0], [], [-1.0]];['allergic shock'];allergic shock;18.0
wiki_fully;57;Thomas died of food poisoning while working at Penny's Pleasure Inn in Detroit, Michigan.;food poisoning;['C0016479', 'C0679360'];[['0000005173'], ['0000043057']];[['food poisoning'], ['food borne disease']];[[0.901352514], [-1.0]];['C0016479'];[['0000005173']];[['food poisoning']];[[0.901352514]];['C0016479', 'C0597426'];[['0000005173'], ['0000041733']];[['food poisoning'], ['seafood poisoning']];[[0.901352514], [-1.0]];['food poisoning', 'food borne disease', 'seafood poisoning'];food poisoning;100.0
wiki_fully;58;Squamous cell cancer arises from the cells that line the upper part of the esophagus.;Squamous cell cancer;['C0007137'];[['0000002437']];[['squamous cell carcinoma']];[[0.670836856]];['C0007137', 'C0751688'];[['0000002437'], ['0000048477']];[['squamous cell carcinoma'], ['squamous cell cancer']];[[0.670836856], [0.708931433]];['C0751688'];[['0000048477']];[['squamous cell cancer']];[[0.708931433]];['squamous cell cancer', 'squamous cell carcinoma'];squamous cell cancer;100.0
wiki_fully;59;Adenocarcinoma arises from glandular cells that are present at the junction of the esophagus and stomach.;Adenocarcinoma;['C0001418', 'C0205641', 'C0205644', 'C0205642', 'C0205645', 'C0205643'];[['0000000709'], ['0000020662'], [], ['0000020663'], ['0000020665'], ['0000020664']];[['adenocarcinoma'], ['basal cell adenocarcinoma'], [], ['hurthle cell carcinoma'], ['tubular carcinoma'], ['cribriform carcinoma']];[[0.410417547], [-1.0], [], [0.520701562], [-1.0], [-1.0]];['C0001418'];[['0000000709']];[['adenocarcinoma']];[[0.410417547]];['C0001418'];[['0000000709']];[['adenocarcinoma']];[[0.410417547]];['adenocarcinoma', 'hurthle cell carcinoma', 'basal cell adenocarcinoma', 'tubular carcinoma', 'cribriform carcinoma'];adenocarcinoma;100.0
wiki_fully;69;She attained a scholarship to the Italia Conti Academy, but after an early eating disorder, she gave up acting at 13 and attended Hampstead School.;eating disorder;['C0003621', 'C4042784', 'C0013473', 'C0854145'];[[], [], ['0000004237'], ['0000050230']];[[], [], ['eating disorder'], ['feeding disorder']];[[], [], [0.788711481], [-1.0]];['C0013473'];[['0000004237']];[['eating disorder']];[[0.788711481]];['C0013473'];[['0000004237']];[['eating disorder']];[[0.788711481]];['eating disorder', 'feeding disorder'];eating disorder;100.0
wiki_fully;72;A hemophiliac does not bleed more intensely than a person without it, but can bleed for a much longer time.;hemophiliac;[];[];[];[];['C0259931'];[];[];[];['C0684275'];[['0000043976']];[['hemophilia']];[[0.336636833]];['hemophilia'];hemophilia;95.0
wiki_fully;73;Eisenstein's health was also failing: he was struck by a heart attack during the making of this picture, and soon died of another at the age of 50.;heart attack;['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['heart attack'];heart attack;100.0
wiki_fully;78;Based on evidence of osteoarthritis in the lumbar vertebrae, eburnation, and severe wear on the teeth with pulp exposure, it seems likely that LM3 was quite old (around 50 years old) when he died.;osteoarthritis;['C0029408', 'C0086743'];[['0000009068'], ['0000015996']];[['osteoarthritis'], ['kaschin-beck disease']];[[0.317244935], [-1.0]];['C0029408'];[['0000009068']];[['osteoarthritis']];[[0.317244935]];['C0029408'];[['0000009068']];[['osteoarthritis']];[[0.317244935]];['osteoarthritis', 'kaschin-beck disease'];osteoarthritis;100.0
wiki_fully;83;The ancient Chinese medical doctors developed the practice of variolation following a smallpox epidemic around 1000 BC.;smallpox;['C0037354', 'C0001906'];[['0000011422'], ['0000000854']];[['smallpox disease'], ['alastrim']];[[-1.0], [-1.0]];['C0037354', 'C0037356', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['C0037354', 'C0037355'];[['0000011422']];[['smallpox disease']];[[-1.0]];['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;87;The development of quarantine in the medieval period helped mitigate the effects of other infectious diseases.;infectious diseases;['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['infectious disease'];infectious disease;100.0
wiki_fully;88;In other cases, treating a disease or controlling a pathogen can be vital to preventing its spread to others, such as during an outbreak of infectious disease, or contamination of food or water supplies.;infectious disease;['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450', 'C3714515'];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['infectious disease'];infectious disease;100.0
wiki_fully;93;In her first year of medical studies at the University of Sydney she suffered dermatitis from surgical soap and was told to abandon her dreams of becoming a medical doctor.;dermatitis;['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['skin inflammation'];skin inflammation;11.0
wiki_fully;101;In 1914 Adams's father died of a stroke.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;103;The absolute number of tuberculosis cases has been decreasing since 2006, and new cases have decreased since 2002.;tuberculosis;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;104;Tuberculosis typically attacks the lungs, but can also affect other parts of the body.;Tuberculosis;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;107;Totally drug-resistant TB is resistant to all currently used drugs.;TB;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0077025', 'C0041296', 'C1704474', 'C0332289', 'C0152378'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];[];[];[];[];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);25.0
wiki_fully;110;Sunderland, a main trading port at the time, was the first British town to be struck with the 'Indian cholera' epidemic.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;111;"Local government was divided between the three parishes (Holy Trinity Church, Sunderland, St. Michael's, Bishopwearmouth, and St. Peter's, Monkwearmouth) and when cholera broke out in 1831, the ""select vestrymen"", as the church councilmen were called, were unable to cope with the epidemic.";cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;112;Once at Richmond, Madison began drafting the Report, though he was delayed by a weeklong battle with dysentery.;dysentery;['C0013369'];[['0000004203', '0000017297']];[['dysentery', 'infectious diarrhea']];[[0.379107132, 0.376283653]];['C0013369'];[['0000004203', '0000017297']];[['dysentery', 'infectious diarrhea']];[[0.379107132, 0.376283653]];['C0013369'];[['0000004203', '0000017297']];[['dysentery', 'infectious diarrhea']];[[0.379107132, 0.376283653]];['dysentery', 'infectious diarrhea'];dysentery;100.0
wiki_fully;114;Disorders causing dwarfism are often classified by proportionality.;dwarfism;['C0013336'];[['0000004192', '0000037167']];[['short stature', 'constitutional short stature']];[[0.596827102, -1.0]];['C0013336'];[['0000004192', '0000037167']];[['short stature', 'constitutional short stature']];[[0.596827102, -1.0]];[];[];[];[];['short stature', 'constitutional short stature'];short stature;20.0
wiki_fully;128;"By 1915, gangrene had set in and her entire right leg was amputated; she was required to use a wheelchair for several months.";gangrene;['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['gangrene'];gangrene;100.0
wiki_fully;130;After graduation, he contracted tuberculosis, causing him to move to the Crimean Peninsula on the northern coast of the Black Sea in 1855.;tuberculosis;['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['C0041296'];[['0000012630', '0000035326']];[['tuberculosis (TB)', 'tuberculous']];[[-1.0, 0.118189908]];['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;131;He died of a heart attack in 1968 and was honored with a memorial service at Westminster Abbey, London.;heart attack;['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['heart attack'];heart attack;100.0
wiki_fully;140;The term epidemiology is now widely applied to cover the description and causation of not only epidemic disease, but of disease in general, and even many non-disease health-related conditions, such as high blood pressure and obesity.;obesity;['C0028754'];[['0000008861']];[['obesity']];[[0.712399558]];['C0028754', 'C1963185'];[['0000008861'], []];[['obesity'], []];[[0.712399558], []];['C0028754'];[['0000008861']];[['obesity']];[[0.712399558]];['obesity'];obesity;100.0
wiki_fully;145;Dr. John Snow is famous for his investigations into the causes of the 19th century cholera epidemics, and is also known as the father of (modern) epidemiology.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;148;Manasa (Bengali: মনসা, Manasha) also Mansa Devi is a Hindu folk goddess of snakes, worshipped mainly in Bengal and other parts of North and northeastern India, chiefly for the prevention and cure of snakebite and also for fertility and prosperity.;snakebite;['C0037379'];[['0000011436']];[['snake bite']];[[0.520637622]];['C0037379'];[['0000011436']];[['snake bite']];[[0.520637622]];[];[];[];[];['snake bite'];snake bite;56.0
wiki_fully;151;Finally, doctors discovered that Vergeer had an Vascular myelopathy around her spinal cord.;Vascular myelopathy;[];[];[];[];['C0154685'];[[]];[[]];[[]];['C0154685'];[[]];[[]];[[]];[];;
wiki_fully;152;At the age of ten, he was hospitalized with a gastrointestinal condition and had to remain at the hospital for a prolonged time.;gastrointestinal condition;['C0017178', 'C0559031', 'C1565321'];[['0000005384', '0000057374'], [], []];[['gastrointestinal disorders', 'disease of gastrointestinal tract'], [], []];[[0.499252404, -1.0], [], []];[];[];[];[];['C2707256', 'C0809794', 'C0012634'];[['0000004014']];[['disease']];[[1.0]];['disease', 'gastrointestinal disorders', 'disease of gastrointestinal tract'];disease;37.0
wiki_fully;155;In 1904, at the age of 24, Keller graduated from Radcliffe, becoming the first deaf blind person to earn a Bachelor of Arts degree.;deaf blind;['C1955603', 'C1955859', 'C1955858'];[[], [], []];[[], [], []];[[], [], []];['C0870387'];[['0000051093']];[['deaf blind']];[[-1.0]];['C0870387'];[['0000051093']];[['deaf blind']];[[-1.0]];['deaf blind'];deaf blind;100.0
wiki_fully;162;As a result, the affected area of the brain can not function normally, which might result in an inability to move one or more limbs on one side of the body, failure to understand or formulate speech, or a vision impairment of one side of the visual field.;vision impairment of one side of the visual field;['C0018975', 'C0042790', 'C0233771', 'C0271185', 'C0233769', 'C3489704', 'C3665347'];[['0000005966'], ['0000013031'], ['0000023199'], ['0000026595'], ['0000023198'], [], ['0000013036', '0000025347', '0000049370', '0000001977']];[['hemeralopia'], ['vision disorders'], ['macropsia'], ['metamorphopsia'], ['micropsia'], [], ['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0], [0.570519898], [-1.0], [0.089529486], [-1.0], [], [-1.0, -1.0, -1.0, 0.788986251]];[];[];[];[];['C3665347', 'C1553496'];[['0000013036', '0000025347', '0000049370', '0000001977']];[['cannot see properly', 'vision problem', 'visual defect', 'blindness']];[[-1.0, -1.0, -1.0, 0.788986251]];['blindness', 'cannot see properly', 'vision problem', 'visual defect', 'vision disorders', 'metamorphopsia', 'hemeralopia', 'macropsia', 'micropsia'];blindness;20.0
wiki_fully;163;In fact, the cause of 50% of preterm births is never determined.;preterm;['C0151526'];[['0000016984']];[['premature birth']];[[0.697806337]];[];[];[];[];[];[];[];[];['premature birth'];premature birth;48.0
wiki_fully;164;On April 30, 1983 Muddy Waters died in his sleep from heart failure, at his home in Westmont, Illinois.;heart failure;[];[];[];[];['C0018801', 'C0018802'];[['0000005877', '0000050019'], ['0000005878']];[['heart failure', 'cardiac insufficiency'], ['congestive heart failure (CHF)']];[[0.874166592, 0.423367998], [-1.0]];['C0018801', 'C0018801', 'C0018802'];[['0000005877', '0000050019'], ['0000005877', '0000050019'], ['0000005878']];[['heart failure', 'cardiac insufficiency'], ['heart failure', 'cardiac insufficiency'], ['congestive heart failure (CHF)']];[[0.874166592, 0.423367998], [0.874166592, 0.423367998], [-1.0]];['heart failure', 'cardiac insufficiency', 'congestive heart failure (CHF)'];heart failure;100.0
wiki_fully;167;Even as clinical psychology was growing, working with issues of serious mental distress remained the domain of psychiatrists and neurologists.;mental distress;[];[];[];[];['C0235109'];[[]];[[]];[[]];['C0235109'];[[]];[[]];[[]];[];;
wiki_fully;169;Neurologist Oliver Sacks states that chimpanzees and other animals show no similar appreciation of rhythm yet posits that human affinity for rhythm is fundamental, so that a person's sense of rhythm can not be lost (e.g. by stroke).;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;170;Fat (or lack of it) is a political issue, some of whom see their overweight condition as a form of self-acceptance.;overweight;['C0497406'];[['0000037453']];[['clinical overweight']];[[-1.0]];['C0497406'];[['0000037453']];[['clinical overweight']];[[-1.0]];['C0497406'];[['0000037453']];[['clinical overweight']];[[-1.0]];['clinical overweight'];clinical overweight;74.0
wiki_fully;174;In February 1712, his wife contracted measles and died on February 12.;measles;['C0025007'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['C0025007', 'C0025010'];[['0000007820']];[['Measles disease']];[[-1.0]];['Measles disease'];Measles disease;59.0
wiki_fully;179;People with circadian rhythm sleep disorders are unable to sleep and wake at the times required for normal work, school, and social needs.;circadian rhythm sleep disorders;['C0751759', 'C0877792', 'C0494410', 'C0751760', 'C0393770', 'C0751758'];[[], ['0000051930'], [], ['0000048486'], ['0000032233'], []];[[], ['circadian rhythm sleep disorder'], [], ['shift work sleep disorder'], ['delayed sleep phase syndrome'], []];[[], [-1.0], [], [-1.0], [0.608738461], []];['C0877792'];[['0000051930']];[['circadian rhythm sleep disorder']];[[-1.0]];['C0877792', 'C1561879'];[['0000051930'], []];[['circadian rhythm sleep disorder'], []];[[-1.0], []];['circadian rhythm sleep disorder', 'delayed sleep phase syndrome', 'shift work sleep disorder'];circadian rhythm sleep disorder;100.0
wiki_fully;181;In January 1925 doctors realized that a potentially deadly diphtheria epidemic was poised to sweep through Nome's young people.;diphtheria;[];[];[];[];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['diphtheria'];diphtheria;100.0
wiki_fully;182;Sullivan, still believing his ailment to be yet another complication from a long-standing battle with ulcers, died five weeks later, on October 13, 1974, at New York's Lenox Hill Hospital.;ulcers;['C0041582'];[['0000012699']];[['ulcer']];[[0.677868559]];['C0041582'];[['0000012699']];[['ulcer']];[[0.677868559]];['C0041582'];[['0000012699']];[['ulcer']];[[0.677868559]];['ulcer'];ulcer;100.0
wiki_fully;184;Type 2 diabetes is the most common type.;Type 2 diabetes;['C0011860'];[['0000003837']];[['type 2 diabetes mellitus']];[[0.620919639]];['C0011860'];[['0000003837']];[['type 2 diabetes mellitus']];[[0.620919639]];['C0011860'];[['0000003837']];[['type 2 diabetes mellitus']];[[0.620919639]];['type 2 diabetes mellitus'];type 2 diabetes mellitus;76.0
wiki_fully;203;"After a heart attack in 2001, Burnside's doctor advised him to stop drinking; Burnside did, but he reported that change left him unable to play.";heart attack;['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['C0027051'];[['0000008423']];[['heart attack']];[[0.927278218]];['heart attack'];heart attack;100.0
wiki_fully;206;Immune responses can also be produced by vaccines, which confer an artificially acquired immunity to the specific viral infection.;viral infection;['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['viral infection'];viral infection;100.0
wiki_fully;207;Viral infections in animals provoke an immune response that usually eliminates the infecting virus.;Viral infections;['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['viral infection'];viral infection;100.0
wiki_fully;208;Not all virus infections produce a protective immune response in this way.;virus infections;['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769'];[['0000013022']];[['viral infection']];[[0.74972936]];['C0042769', 'C0037140'];[['0000013022'], []];[['viral infection'], []];[[0.74972936], []];['viral infection'];viral infection;87.0
wiki_fully;214;Examples of the second type are the Hepadnaviridae, which includes Hepatitis B virus.;Hepatitis B virus;[];[];[];[];['C0019169'];[];[];[];['C0019163', 'C0011226', 'C0019159', 'C0019163', 'C0019196', 'C0085293', 'C0814152', 'C0854495', 'C0854496'];[['0000006047', '0000050592'], ['0000003678'], ['0000006044', '0000055094', '0000044720', '0000050591'], ['0000006047', '0000050592'], ['0000006059', '0000057900'], ['0000015549'], ['0000049246'], [], ['0000050268']];[['hepatitis B', 'viral hepatitis b'], ['hepatitis d'], ['hepatitis a', 'hepatitis a', 'infectious hepatitis', 'hepatitis viral'], ['hepatitis B', 'viral hepatitis b'], ['hepatitis C', 'hepatitis non-a non-b'], ['hepatitis e'], ['hepatitis g'], [], ['hepatitis h']];[[0.8559618, -1.0], [0.552329278], [-1.0, -1.0, -1.0, -1.0], [0.8559618, -1.0], [0.868028688, -1.0], [0.580874075], [0.559038998], [], [-1.0]];['hepatitis B', 'viral hepatitis b', 'hepatitis d', 'hepatitis a', 'infectious hepatitis', 'hepatitis viral', 'hepatitis C', 'hepatitis non-a non-b', 'hepatitis e', 'hepatitis g', 'hepatitis h'];hepatitis B;74.0
wiki_fully;223;Although the benefits of preventing suffering and death from serious infectious diseases greatly outweigh the risks of rare adverse effects following immunization, disputes have arisen over the morality, ethics, effectiveness, and safety of vaccination.;infectious diseases;['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['C0009450'];[['0000003202']];[['infectious disease']];[[0.8807686]];['infectious disease'];infectious disease;100.0
wiki_fully;228;This included a large medical bill for treatment of their gonorrhea and $ 21,000 for the accidental destruction of his uninsured car, which they borrowed.;gonorrhea;['C0018081'];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['C0018081'];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['C0018081'];[['0000005660', '0000037834']];[['gonorrhea', 'gonococcal']];[[0.359772948, 0.10259021]];['gonorrhea', 'gonococcal'];gonorrhea;100.0
