origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;sim_scores
wiki_fully;114;Disorders causing dwarfism are often classified by proportionality.;dwarfism;['short stature', 'constitutional short stature'];short stature;20.0
wiki_fully;128;"By 1915, gangrene had set in and her entire right leg was amputated; she was required to use a wheelchair for several months.";gangrene;['gangrene'];gangrene;100.0
wiki_fully;130;After graduation, he contracted tuberculosis, causing him to move to the Crimean Peninsula on the northern coast of the Black Sea in 1855.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;140;The term epidemiology is now widely applied to cover the description and causation of not only epidemic disease, but of disease in general, and even many non-disease health-related conditions, such as high blood pressure and obesity.;obesity;['obesity'];obesity;100.0
wiki_fully;145;Dr. John Snow is famous for his investigations into the causes of the 19th century cholera epidemics, and is also known as the father of (modern) epidemiology.;cholera;['cholera'];cholera;100.0
wiki_fully;148;Manasa (Bengali: মনসা, Manasha) also Mansa Devi is a Hindu folk goddess of snakes, worshipped mainly in Bengal and other parts of North and northeastern India, chiefly for the prevention and cure of snakebite and also for fertility and prosperity.;snakebite;['snake bite'];snake bite;56.0
wiki_fully;163;In fact, the cause of 50% of preterm births is never determined.;preterm;['premature birth'];premature birth;48.0
wiki_fully;169;Neurologist Oliver Sacks states that chimpanzees and other animals show no similar appreciation of rhythm yet posits that human affinity for rhythm is fundamental, so that a person's sense of rhythm can not be lost (e.g. by stroke).;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;170;Fat (or lack of it) is a political issue, some of whom see their overweight condition as a form of self-acceptance.;overweight;['clinical overweight'];clinical overweight;74.0
wiki_fully;174;In February 1712, his wife contracted measles and died on February 12.;measles;['Measles disease'];Measles disease;59.0
wiki_fully;181;In January 1925 doctors realized that a potentially deadly diphtheria epidemic was poised to sweep through Nome's young people.;diphtheria;['diphtheria'];diphtheria;100.0
wiki_fully;182;Sullivan, still believing his ailment to be yet another complication from a long-standing battle with ulcers, died five weeks later, on October 13, 1974, at New York's Lenox Hill Hospital.;ulcers;['ulcer'];ulcer;100.0
wiki_fully;228;This included a large medical bill for treatment of their gonorrhea and $ 21,000 for the accidental destruction of his uninsured car, which they borrowed.;gonorrhea;['gonorrhea', 'gonococcal'];gonorrhea;100.0
wiki_fully;250;She died of measles in 1712, followed by her husband a week later.;measles;['Measles disease'];Measles disease;59.0
wiki_fully;251;In early April 1711, her father-in-law Le Grand Dauphin caught smallpox and died on 14 April at the Château de Meudon.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;253;It was at Marly that the Dauphin himself died six days later, having caught the measles from his wife.;measles;['Measles disease'];Measles disease;59.0
wiki_fully;258;This was despite his worsening colitis,.;colitis;['colitis', 'colon (non-specific) inflammation'];colon (non-specific) inflammation;33.0
wiki_fully;263;In 1980, Shines' music was brought to a standstill when he suffered a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;264;Élisabeth Charlotte died of a stroke, on 23 December 1744, one week after her daughter-in-law and grandchild, at the age of sixty-eight.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;265;Three of them died within a week in May 1711 due to a smallpox outbreak at the Château de Lunéville, the country seat of the Duke's of Lorraine.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;275;A significant event in the history of epidemiology and public health was Dr. John Snow's study of an 1854 outbreak of cholera in Soho.;cholera;['cholera'];cholera;100.0
wiki_fully;276;Science writer Steven Johnson describes the 2006 appearance of places related to the Broad Street Pump cholera outbreak: A replica of the pump, with a memorial plaque and without a handle (to signify John Snow's action to halt the outbreak) was erected near the location of the original pump.;cholera;['cholera'];cholera;100.0
wiki_fully;283;Misora died on June 24, 1989 from pneumonia at the age of 52, at a hospital in Tokyo.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;284;Although lying with serious pneumonia, the prison doctor refused him the necessary medication claiming he was not worthy of it.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;290;The family was apprehended in 1944 and Anne Frank died of typhus in the Bergen-Belsen concentration camp.;typhus;['typhus', 'typhoid fever', 'epidemic typhus'];typhus;100.0
wiki_fully;299;"Hypertrophy (from Greek ὑπέρ ""excess"" + τροφή ""nourishment"") is the increase in the volume of an organ or tissue due to the enlargement of its component cells.";Hypertrophy;['enlargement'];enlargement;24.0
wiki_fully;306;He compared the effects of various acidic substances, ranging from vinegar to cider, on groups of afflicted sailors, and found the group who were given oranges and lemons had largely recovered from scurvy after six days.;scurvy;['scurvy'];scurvy;100.0
wiki_fully;316;On 13 March 1798, Weber's mother died of tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;320;Her (younger) twin sister Princess Maria Cristina Amelia died of smallpox in 1783, aged five, a week after their brother Prince Giuseppe died.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;338;Surgical subspecialties include neurosurgery, ophthalmology, orthopedic surgery, (ENT) and facial plastic surgery, plastic surgery, thoracic surgery, transplantation, Trauma, urology, and vascular surgery.;Trauma;['trauma', 'injuries wounds', 'injury from an external force', 'physical wound'];trauma;100.0
wiki_fully;346;Menuhin died in Martin Luther Hospital, Berlin, Germany, from complications of bronchitis.;bronchitis;['bronchitis'];bronchitis;100.0
wiki_fully;347;In October 1836, after receiving his M.D. and being appointed by the University of Zurich as a lecturer in anatomy, Büchner relocated to Zurich where he spent his final months writing and teaching until his death from typhus at the age of twenty-three.;typhus;['typhus', 'typhoid fever', 'epidemic typhus'];typhus;100.0
wiki_fully;353;Ebsen died of pneumonia at Torrance Memorial Medical Center in Torrance, California, on July 6, 2003, at the age of 95.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;355;In many cases the structure is of no direct harm, yet all structures require extra energy in terms of development, maintenance, and weight, and are also a risk in terms of disease (e.g., infection, cancer), providing some selective pressure for the removal of parts that do not contribute to an organism's fitness.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
wiki_fully;356;Edmund died of measles on 28 February 1900, at the age of five.;measles;['Measles disease'];Measles disease;59.0
wiki_fully;357;Both infants died of diphtheria during the winter of 1886-1887.;diphtheria;['diphtheria'];diphtheria;100.0
wiki_fully;366;The city suffered from plague outbreaks in 1544, 1589 and 1598.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;368;He died of the plague, the year after his ennoblement on December 13, 1565.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;375;Ricketts retired from the Royal Marines on 1 June 1944 because of ill health and died at his home in Reigate, Surrey, on 15 May 1945, after an operation for cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
wiki_fully;383;A study published in the International Journal of Obesity (11 January 2005) also found that the consumption of low-fat yogurt can promote weight loss, relative to a gelatin placebo.;Obesity;['obesity'];obesity;100.0
wiki_fully;407;Leishmania currently affects 12 million people in 98 countries.;Leishmania;[];;
wiki_fully;408;"Their primary hosts are vertebrates; Leishmania commonly infects hyraxes, canids, rodents, and humans.";Leishmania;[];;
wiki_fully;432;There were no advanced facilities for treatment in the village, so he was taken to an elderly woman in a nearby village who was known to cure trachoma boils to provide relief.;trachoma;['trachoma'];trachoma;100.0
wiki_fully;433;Following a series of small strokes during the last three years of her life, Colbert died in 1996 at her second home in Barbados, where she was employing one housekeeper and two cooks.;strokes;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;435;Porter's mother died in 1952, and his wife died from emphysema in 1954.;emphysema;['abnormal collection of air in tissues', 'lung emphysema'];abnormal collection of air in tissues;12.0
wiki_fully;446;Further injections eventually led to gangrene.;gangrene;['gangrene'];gangrene;100.0
wiki_fully;458;Prince and Princess Alexander of Teck had three children: Princess Alice was one of the carriers of the gene for hemophilia which arose with Queen Victoria.;hemophilia;['hemophilia a', 'hemophilia', 'hemophilia b', 'factor xi deficiency'];hemophilia a;100.0
wiki_fully;461;"This risk of devastation had been known for some time; previous studies by FEMA and the Army Corps of Engineers had warned that a direct hurricane strike on New Orleans could lead to massive flooding, which would lead to thousands of drowning deaths, as well as many more suffering from disease and dehydration, as the flood waters slowly receded from the city.";dehydration;['loss of body water'];loss of body water;29.0
wiki_fully;467;Shortly afterward Koch suffered a stroke in 1987 while in office, but was able to continue with his duties.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;472;Both girls caught typhus and Jane nearly died.;typhus;['typhus', 'typhoid fever', 'epidemic typhus'];typhus;100.0
wiki_fully;473;Unfortunately, his knee problems struck just as he made the NHL on a full-time basis.;NHL;"[""non hodgkin's lymphoma (NHL)"", 'large cell lymphoma', 'lymphosarcoma', 'follicular, centroblastic malignant lymphoma', 'large cell follicular lymphoma', 'low grade lymphoma']";non hodgkin's lymphoma (NHL);21.0
wiki_fully;483;It was first used to treat malaria in Rome in 1631.;malaria;['malaria', 'malarial fever'];malaria;100.0
wiki_fully;486;When the Tsar was ill with typhoid, the little girl covered a miniature portrait of him with kisses every night.;typhoid;['typhoid fever'];typhoid fever;70.0
wiki_fully;500;The exact mechanisms of migraine are not known.;migraine;['migraine headache', 'abdominal migraine', 'migraine variant', 'status migrainosus'];migraine headache;64.0
wiki_fully;505;He died of tuberculosis at Schönbrunn Palace in Vienna on 22 July 1832.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;514;The study of, and therapeutic interventions in, such disorders is called rheumatology.;rheumatology;['collagen disease'];collagen disease;23.0
wiki_fully;517;The hair matrix epithelium is one of the fastest growing cell populations in the human body, which is why some forms of chemotherapy or radiotherapy, that kill dividing cells, may lead to temporary hair loss.;hair;['hair diseases'];hair diseases;53.0
wiki_fully;526;On 22 November 2009 he was admitted to the Pichilemu Hospital, and died on 23 November at 14:00 local time, of pneumonia at the age of 88.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;530;In late 117, while sailing back to Rome, Trajan fell ill and died of a stroke in the city of Selinus.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;531;Juniper berries act as a strong urinary tract disinfectant if consumed, and were used by Navajo people as an herbal remedy for diabetes.;diabetes;['diabetes'];diabetes;100.0
wiki_fully;535;At one time he contracted tuberculosis and spent a year in a sanitorium.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;559;A cold usually begins with fatigue, a feeling of being chilled, sneezing and a headache, followed in a couple of days by a runny nose and cough.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
wiki_fully;574;Sleepwalking may last as little as 30 seconds or as long as 30 minutes.;Sleepwalking;['sleepwalking'];sleepwalking;100.0
wiki_fully;608;During this exile, Quezon became ill with tuberculosis, and later he died of it.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;610;A man named Arabanoo was captured, but he, like many other Aboriginal people near the settlement, died in a smallpox epidemic a few months later in May 1789.;smallpox;['smallpox disease', 'alastrim'];smallpox disease;70.0
wiki_fully;619;Coleridge-Taylor was 37 when he died of pneumonia a few days after collapsing at West Croydon railway station.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;629;At Snow's request, the handle of the pump was removed, and new cholera cases ceased almost at once.;cholera;['cholera'];cholera;100.0
wiki_fully;630;Further investigation of the area revealed the Broad Street pump was near a cesspit under the home of the outbreak's first cholera victim.;cholera;['cholera'];cholera;100.0
wiki_fully;631;Though disease had been mapped thematically, Snow's cholera map in 1854 is the best known example of using thematic maps for analysis.;cholera;['cholera'];cholera;100.0
wiki_fully;632;Starting with an accurate base map of a London neighborhood which included streets and water pump locations, Snow mapped out the incidents of cholera death.;cholera;['cholera'];cholera;100.0
wiki_fully;642;Hall would eventually succumb to pneumonia, related to his influenza, in a hospital in Seattle, Washington just five days after the Stanley Cup Final series was abandoned.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;645;Olga Alexandrovna said she believed all four of her nieces bled more than was normal and believed they were carriers of the hemophilia gene, like their mother.;hemophilia;['hemophilia a', 'hemophilia', 'hemophilia b', 'factor xi deficiency'];hemophilia a;100.0
wiki_fully;648;Anastasia's older sister, Maria, reportedly hemorrhaged in December 1914 during an operation to remove her tonsils, according to her paternal aunt Grand Duchess Olga Alexandrovna of Russia, who was interviewed later in her life.;hemorrhaged;['bleeding'];bleeding;14.0
wiki_fully;652;Collectively, their work on lepidoptera, and on human blood groups, established the field, and threw light on selection in natural populations where its role had been once doubted.;lepidoptera;[];;
wiki_fully;653;He was also known for his unusual form of stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;657;"However after a long, difficult negotiation, which he reported in the Chess Player's Chronicle, Staunton went to Paris intending to start their third match in October 1844, but he caught pneumonia while traveling and almost died; the match was postponed and never took place.";pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;665;"It has often been reported that in the advanced stages of his arthritis, he painted by having a brush strapped to his paralyzed fingers, but this is erroneous; Renoir remained able to grasp a brush, although he required an assistant to place it in his hand.";arthritis;['arthritis', 'polyarthritis', 'polyarticular arthritis'];arthritis;100.0
wiki_fully;667;Renoir painted during the last twenty years of his life even when he was wheelchair-bound and arthritis severely limited his movement.;arthritis;['arthritis', 'polyarthritis', 'polyarticular arthritis'];arthritis;100.0
wiki_fully;673;"In 1975 Robert Ader and Nicholas Cohen at the University of Rochester advanced PNI with their demonstration of classic conditioning of immune function, and coined the term ""psychoneuroimmunology"".";PNI;[];;
wiki_fully;680;He traveled to Spain in 1826, but returned to Bordeaux, where he died of a stroke in 1828, at the age of 82.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;708;However, in certain conditions, some species are thought to be capable of causing disease by producing infection or increasing cancer risk for the host.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
wiki_fully;725;The heterozygote has a permanent advantage (a higher fitness) wherever malaria exists.;malaria;['malaria', 'malarial fever'];malaria;100.0
wiki_fully;735;However, he became ill with the Spanish flu and later contracted tuberculosis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;736;He was a disabled veteran of World War I, a victim of tuberculosis, and a Communist, but he pulled strings in order to be admitted.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;740;Within a brief period, he suffered a mild stroke, his daughter Adèle's internment in an insane asylum, and the death of his two sons.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;742;Victor Hugo's death from pneumonia on 22 May 1885, at the age of 83, generated intense national mourning.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;747;Lipscomb resided in Cambridge, Massachusetts until his death in 2011 from pneumonia.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;756;Held in Seattle, the two teams were tied in the best-of-five series when it was canceled due to the Spanish flu epidemic, the first time the Stanley Cup was not awarded.;flu;['flu'];flu;100.0
wiki_fully;757;The day after the game, Vézina was diagnosed with tuberculosis and advised to return home.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;763;He met Robin Warren, a pathologist interested in gastritis, during internal medicine fellowship training at Royal Perth Hospital in 1981.;gastritis;['stomach inflammation'];stomach inflammation;26.0
wiki_fully;786;In thalassemia, the disorder is caused by the weakening and destruction of red blood cells.;thalassemia;['thalassemia', 'delta-beta thalassemia'];thalassemia;100.0
wiki_fully;808;The hallmark of this condition is a rapid onset of partial or complete paralysis that often occurs overnight.;paralysis;"['paralysis', ""todd's paralysis""]";paralysis;100.0
wiki_fully;817;Abnormal splicing variants are also thought to contribute to the development of cancer, although such aberrant splicoforms are, under normal conditions, usually safeguarded and eliminated by a posttranscriptional quality control mechanism.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
wiki_fully;859;Prior to his plague research, Borat worked as an ice maker, gypsy catcher, animal puller (one who produces semen from animals) and computer maintenance engineer (specifically, removing dead birds which had nested in the vents in the computer's casing).;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;865;While recovering from a childhood bout of appendicitis, Punnett became acquainted with Jardine's Naturalist's Library and developed an interest in natural history.;appendicitis;['appendicitis'];appendicitis;100.0
wiki_fully;872;Sit-skis are designed for wheelchair users or other skiers with a form of paraplegia.;paraplegia;['paraplegia', 'paralysis of lower limb', 'spastic paraplegia'];paralysis of lower limb;41.0
wiki_fully;884;She died on 13 March 1767 of tuberculosis, and was buried in the royal crypt in Saint-Denis.;tuberculosis;['tuberculous', 'tuberculosis (TB)'];tuberculosis (TB);88.0
wiki_fully;897;Patience was to die of a fever In Plymouth in 1634 as the first wife of colony governor Thomas Prence.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
wiki_fully;905;In the 1970s, antibiotic treatments and vaccines for leprosy were developed using armadillos, then given to humans.;leprosy;['leprosy'];leprosy;100.0
wiki_fully;914;Her third ex-husband Anthony Franciosa had a stroke on the day she died and, himself, died five days later.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;917;The main symptom of jaundice is a yellow discoloration of the white part of the eyes (sclera) and of the skin.;jaundice;['jaundice'];jaundice;100.0
wiki_fully;936;Then we see her deliberately contract cholera and be transferred to hospital.;cholera;['cholera'];cholera;100.0
wiki_fully;937;Bergman suffered from depression.;depression;['depressive disorder', 'mental depression', 'sadness', 'depression nos'];depressive disorder;67.0
wiki_fully;945;A measles epidemic and food shortages during 1900 reduced the population of the area by one-third.;measles;['Measles disease'];Measles disease;59.0
wiki_fully;946;Coombs suffered a stroke on September 10, 2001, and died on September 18, 2001 at the age of 73.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;948;If the stressful conditions persist, the polyp eventually dies.;polyp;['polyp'];polyp;100.0
wiki_fully;950;"Further variation exists; thus, specific influenza strain isolates are identified by a standard nomenclature specifying virus type, geographical location where first isolated, sequential number of isolation, year of isolation, and HA and NA subtype.";influenza;['flu'];flu;50.0
wiki_fully;955;Examples of the nomenclature are: The type A viruses are the most virulent human pathogens among the three influenza types and cause the most severe disease.;influenza;['flu'];flu;50.0
wiki_fully;958;This type of influenza mutates at a rate 2-3 times lower than type A and consequently is less genetically diverse, with only one influenza B serotype.;influenza;['flu'];flu;50.0
wiki_fully;989;By then, he had begun to exhibit the effects of diabetes, and to lose interest in the prospect of playing or managing professional baseball.;diabetes;['diabetes'];diabetes;100.0
wiki_fully;990;Brutus is said to have been wounded in the hand and in the legs.;Brutus;[];;
wiki_fully;992;Ives died of a stroke in 1954 in New York City.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;993;After continuing health problems, including diabetes, in 1930 he retired from his insurance business, which gave him more time to devote to his musical work, but he was unable to write any new music.;diabetes;['diabetes'];diabetes;100.0
wiki_fully;997;The pair raised # 64,000 for charity with half of that sum going to the British Olympic Association and a quarter of the sum going to Asthma UK.;Asthma;['asthma', 'bronchitic asthma'];asthma;100.0
wiki_fully;998;He died of pneumonia and was buried at the Saint-Pierre Cemetery in his hometown of Aix-en-Provence.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;1000;Furthermore, low acid (high pH) levels in the stomach are linked with bacterial overgrowth (as the stomach does not kill microbes normally present in food), which can manifest as diarrhea or decreased absorption of nutrients or vitamins.;diarrhea;['diarrhea', 'diarrhea symptoms'];diarrhea;100.0
wiki_fully;1001;As a medical condition, it is also called gymnophobia.;gymnophobia;[];;
wiki_fully;1010;The Plague of 1771 was the last massive outbreak of plague in central Russia, claiming up to 100,000 lives in Moscow alone.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1024;The canes were also used to keep people away, to remove clothing from plague victims without having to touch them, and to take a patient's pulse.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1027;The Genevese physician Jean-Jacques Manget, in his 1721 work Treatise on the Plague written just after the Great Plague of Marseille, describes the costume worn by plague doctors at Nijmegen in 1636-1637.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1029;This costume was also worn by plague doctors during the Plague of 1656, which killed 145,000 people in Rome and 300,000 in Naples.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1030;This popular seventeenth century poem describes the plague doctor's costume.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1031;"Doctors believed the herbs would counter the ""evil"" smells of the plague and prevent them from becoming infected.";plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1032;Some modern writers have described fourteenth-century plague doctors as wearing bird-like masks.;plague;['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;1037;During his career, Hench was one of the founding members of the American Rheumatism Association, and served as its president in 1940 and 1941.;Rheumatism;['rheumatism', 'collagen disease'];rheumatism;100.0
wiki_fully;1045;While the plague raged in Venice, Titian died of a fever on 27 August 1576.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
wiki_fully;1048;Taylor was cofounder of the American Foundation for AIDS Research (amfAR) with Dr. Michael Gottlieb and Dr. Mathilde Krim in 1985.;AIDS;['acquired immunodeficiency syndrome (AIDS)'];acquired immunodeficiency syndrome (AIDS);18.0
wiki_fully;1058;On July 30, 1980, Richard suffered a stroke and collapsed while playing a game of catch before an Astros game, and was rushed to the hospital for emergency surgery to remove a life-threatening blood clot in his neck.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;1059;However in April 1940 he suffered a massive stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
wiki_fully;1062;The term prostatitis refers, in its strictest sense, to histological (microscopic) inflammation of the tissue of the prostate gland.;prostatitis;['prostate inflammation'];prostate inflammation;64.0
wiki_fully;1064;In the United States, prostatitis is diagnosed in 8 percent of all urologist visits and 1 percent of all primary care physician visits.;prostatitis;['prostate inflammation'];prostate inflammation;64.0
wiki_fully;1077;"A spontaneous abortion can also be caused by accidental trauma; intentional trauma or stress to cause miscarriage is considered induced abortion or feticide.";miscarriage;['miscarriage'];miscarriage;100.0
wiki_fully;1093;The bone marrow of a normal healthy adult produces more than 100 billion neutrophils per day, and more than 10 times that many per day during acute inflammation.;inflammation;['inflammation'];inflammation;100.0
wiki_fully;1104;Inflammation is stimulated by chemical factors released by injured cells and serves to establish a physical barrier against the spread of infection, and to promote healing of any damaged tissue following the clearance of pathogens.;Inflammation;['inflammation'];inflammation;100.0
wiki_fully;1110;Although his time there was marked by variable health from asthma attacks, he nevertheless became an intellectual hero of the Whigs.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0
wiki_fully;1121;Dengue has become a global problem since the Second World War and is endemic in more than 110 countries.;Dengue;['dengue fever'];dengue fever;62.0
wiki_fully;1142;The origins of the Spanish word dengue are not certain, but it is possibly derived from dinga in the Swahili phrase Ka-dinga pepo, which describes the disease as being caused by an evil spirit.;dengue;['dengue fever'];dengue fever;62.0
wiki_fully;1152;Thaxter's career stalled after an attack of polio in 1952.;polio;['polio', 'polioencephalitis'];polio;100.0
wiki_fully;1158;He died intestate in Sydney on 21 July 1868 of pneumonia, and was accorded a State Funeral.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
