origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
wiki_fully;338;Surgical subspecialties include neurosurgery, ophthalmology, orthopedic surgery, (ENT) and facial plastic surgery, plastic surgery, thoracic surgery, transplantation, Trauma, urology, and vascular surgery.;Trauma;['C0043250', 'C3263723', 'C0043251', 'C4046002'];[['0000013199'], ['0000018167'], ['0000013200', '0000057968'], []];[['physical wound'], ['injury from an external force'], ['injuries wounds', 'trauma'], []];[[-1.0], [-1.0], [-1.0, 0.630163569], []];['C3714660', 'C0043251', 'C3263723', 'C4049136', 'C1510467'];[['0000057968'], ['0000013200', '0000057968'], ['0000018167']];[['trauma'], ['injuries wounds', 'trauma'], ['injury from an external force']];[[0.630163569], [-1.0, 0.630163569], [-1.0]];['C0043251', 'C3263723', 'C3714660', 'C0043251'];[['0000013200', '0000057968'], ['0000018167'], ['0000057968'], ['0000013200', '0000057968']];[['injuries wounds', 'trauma'], ['injury from an external force'], ['trauma'], ['injuries wounds', 'trauma']];[[-1.0, 0.630163569], [-1.0], [0.630163569], [-1.0, 0.630163569]];['trauma', 'injuries wounds', 'injury from an external force', 'physical wound'];trauma;100.0
wiki_fully;346;Menuhin died in Martin Luther Hospital, Berlin, Germany, from complications of bronchitis.;bronchitis;['C0006277'];[['0000002189']];[['bronchitis']];[[0.622732224]];['C0006277'];[['0000002189']];[['bronchitis']];[[0.622732224]];['C0006277'];[['0000002189']];[['bronchitis']];[[0.622732224]];['bronchitis'];bronchitis;100.0
wiki_fully;347;In October 1836, after receiving his M.D. and being appointed by the University of Zurich as a lecturer in anatomy, Büchner relocated to Zurich where he spent his final months writing and teaching until his death from typhus at the age of twenty-three.;typhus;['C0006181', 'C0041473', 'C0041471'];[[], ['0000012688'], ['0000012686']];[[], ['epidemic typhus'], ['typhus']];[[], [-1.0], [0.259803212]];['C0041471', 'C0343758', 'C0041466'];[['0000012686'], [], ['0000012684']];[['typhus'], [], ['typhoid fever']];[[0.259803212], [], [0.565422803]];['C0041471'];[['0000012686']];[['typhus']];[[0.259803212]];['typhus', 'typhoid fever', 'epidemic typhus'];typhus;100.0
wiki_fully;353;Ebsen died of pneumonia at Torrance Memorial Medical Center in Torrance, California, on July 6, 2003, at the age of 95.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;355;In many cases the structure is of no direct harm, yet all structures require extra energy in terms of development, maintenance, and weight, and are also a risk in terms of disease (e.g., infection, cancer), providing some selective pressure for the removal of parts that do not contribute to an organism's fitness.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
wiki_fully;357;Both infants died of diphtheria during the winter of 1886-1887.;diphtheria;[];[];[];[];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['C0012546'];[['0000003986']];[['diphtheria']];[[0.290546672]];['diphtheria'];diphtheria;100.0
wiki_fully;366;The city suffered from plague outbreaks in 1544, 1589 and 1598.;plague;['C0032064', 'C0282312', 'C0524687', 'C0524688', 'C0917716', 'C0152936'];[['0000009787'], ['0000027549'], [], ['0000038320'], [], []];[['plague'], ['bubonic plague'], [], ['pneumonic plague'], [], []];[[0.649252267], [0.474154406], [], [0.36520234], [], []];['C0032064', 'C0032066'];[['0000009787']];[['plague']];[[0.649252267]];['C0032064', 'C0032066', 'C0032064'];[['0000009787'], ['0000009787']];[['plague'], ['plague']];[[0.649252267], [0.649252267]];['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;368;He died of the plague, the year after his ennoblement on December 13, 1565.;plague;['C0032064', 'C0282312', 'C0524687', 'C0524688', 'C0917716', 'C0152936'];[['0000009787'], ['0000027549'], [], ['0000038320'], [], []];[['plague'], ['bubonic plague'], [], ['pneumonic plague'], [], []];[[0.649252267], [0.474154406], [], [0.36520234], [], []];['C0032064', 'C0032066'];[['0000009787']];[['plague']];[[0.649252267]];['C0032064', 'C0032066', 'C0032064'];[['0000009787'], ['0000009787']];[['plague'], ['plague']];[[0.649252267], [0.649252267]];['plague', 'bubonic plague', 'pneumonic plague'];plague;100.0
wiki_fully;375;Ricketts retired from the Royal Marines on 1 June 1944 because of ill health and died at his home in Reigate, Surrey, on 15 May 1945, after an operation for cancer.;cancer;['C0007097', 'C0205696', 'C0205697', 'C0205699', 'C0205698'];[['0000002416'], ['0000020682'], ['0000020683', '0000029941'], ['0000020685'], ['0000020684']];[['carcinoma'], ['anaplastic carcinoma'], ['spindle cell carcinoma', 'sarcomatoid carcinoma'], ['carcinomatosis'], ['undifferentiated carcinoma']];[[0.531576731], [0.315269067], [0.54108849, -1.0], [0.115682298], [-1.0]];['C0006826', 'C0998265', 'C2707253', 'C1306459', 'C1547140'];[['0000002337'], ['0000052870']];[['cancer'], ['primary cancer']];[[1.0], [0.672419275]];['C0006826'];[['0000002337']];[['cancer']];[[1.0]];['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
wiki_fully;383;A study published in the International Journal of Obesity (11 January 2005) also found that the consumption of low-fat yogurt can promote weight loss, relative to a gelatin placebo.;Obesity;['C0028754'];[['0000008861']];[['obesity']];[[0.712399558]];['C0028754', 'C1963185'];[['0000008861'], []];[['obesity'], []];[[0.712399558], []];['C0028754', 'C1963185'];[['0000008861'], []];[['obesity'], []];[[0.712399558], []];['obesity'];obesity;100.0
wiki_fully;407;Leishmania currently affects 12 million people in 98 countries.;Leishmania;[];[];[];[];['C0023270', 'C1095819'];[];[];[];[];[];[];[];[];;
wiki_fully;408;"Their primary hosts are vertebrates; Leishmania commonly infects hyraxes, canids, rodents, and humans.";Leishmania;[];[];[];[];['C0023270', 'C1095819'];[];[];[];[];[];[];[];[];;
wiki_fully;432;There were no advanced facilities for treatment in the village, so he was taken to an elderly woman in a nearby village who was known to cure trachoma boils to provide relief.;trachoma;['C0040592'];[['0000012432']];[['trachoma']];[[0.152482872]];['C0040592', 'C4084971', 'C0343723'];[['0000012432'], []];[['trachoma'], []];[[0.152482872], []];['C0040592'];[['0000012432']];[['trachoma']];[[0.152482872]];['trachoma'];trachoma;100.0
wiki_fully;433;Following a series of small strokes during the last three years of her life, Colbert died in 1996 at her second home in Barbados, where she was employing one housekeeper and two cooks.;strokes;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;446;Further injections eventually led to gangrene.;gangrene;['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['C0017086'];[['0000005347']];[['gangrene']];[[0.330844899]];['gangrene'];gangrene;100.0
wiki_fully;467;Shortly afterward Koch suffered a stroke in 1987 while in office, but was able to continue with his duties.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;472;Both girls caught typhus and Jane nearly died.;typhus;['C0006181', 'C0041473', 'C0041471'];[[], ['0000012688'], ['0000012686']];[[], ['epidemic typhus'], ['typhus']];[[], [-1.0], [0.259803212]];['C0041471', 'C0343758', 'C0041466'];[['0000012686'], [], ['0000012684']];[['typhus'], [], ['typhoid fever']];[[0.259803212], [], [0.565422803]];['C0041471'];[['0000012686']];[['typhus']];[[0.259803212]];['typhus', 'typhoid fever', 'epidemic typhus'];typhus;100.0
wiki_fully;483;It was first used to treat malaria in Rome in 1631.;malaria;[];[];[];[];['C0024530', 'C2984572', 'C3541306', 'C0206255'];[['0000033395', '0000007684']];[['malarial fever', 'malaria']];[[-1.0, 0.521907095]];['C0024530', 'C0206255', 'C0024530', 'C1744563'];[['0000033395', '0000007684'], ['0000033395', '0000007684']];[['malarial fever', 'malaria'], ['malarial fever', 'malaria']];[[-1.0, 0.521907095], [-1.0, 0.521907095]];['malaria', 'malarial fever'];malaria;100.0
wiki_fully;526;On 22 November 2009 he was admitted to the Pichilemu Hospital, and died on 23 November at 14:00 local time, of pneumonia at the age of 88.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;530;In late 117, while sailing back to Rome, Trajan fell ill and died of a stroke in the city of Selinus.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
wiki_fully;531;Juniper berries act as a strong urinary tract disinfectant if consumed, and were used by Navajo people as an herbal remedy for diabetes.;diabetes;[];[];[];[];['C0011847', 'C0011849'];[[], ['0000003834']];[[], ['diabetes']];[[], [-1.0]];['C0011849'];[['0000003834']];[['diabetes']];[[-1.0]];['diabetes'];diabetes;100.0
wiki_fully;559;A cold usually begins with fatigue, a feeling of being chilled, sneezing and a headache, followed in a couple of days by a runny nose and cough.;headache;['C0018681', 'C0423623', 'C0474366', 'C0028838', 'C0751189', 'C0751186', 'C0751187', 'C0751190', 'C0423618', 'C0877781', 'C0751192'];[['0000005820'], [], [], [], [], ['0000048402'], [], [], ['0000033184'], ['0000024303', '0000051929'], []];[['headache'], [], [], [], [], ['orthostatic headache'], [], [], ['throbbing headache'], ['one sided headache', 'one-sided migraine'], []];[[0.733130178], [], [], [], [], [-1.0], [], [], [-1.0], [-1.0, 0.0], []];['C0018681'];[['0000005820']];[['headache']];[[0.733130178]];['C0018681'];[['0000005820']];[['headache']];[[0.733130178]];['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
wiki_fully;574;Sleepwalking may last as little as 30 seconds or as long as 30 minutes.;Sleepwalking;['C0037672'];[['0000011529']];[['sleepwalking']];[[0.233373675]];['C0037672'];[['0000011529']];[['sleepwalking']];[[0.233373675]];['C0037672'];[['0000011529']];[['sleepwalking']];[[0.233373675]];['sleepwalking'];sleepwalking;100.0
wiki_fully;619;Coleridge-Taylor was 37 when he died of pneumonia a few days after collapsing at West Croydon railway station.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;629;At Snow's request, the handle of the pump was removed, and new cholera cases ceased almost at once.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;630;Further investigation of the area revealed the Broad Street pump was near a cesspit under the home of the outbreak's first cholera victim.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;631;Though disease had been mapped thematically, Snow's cholera map in 1854 is the best known example of using thematic maps for analysis.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;632;Starting with an accurate base map of a London neighborhood which included streets and water pump locations, Snow mapped out the incidents of cholera death.;cholera;['C0008354'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359'];[['0000002874']];[['cholera']];[[0.480259653]];['C0008354', 'C0008359', 'C0008354'];[['0000002874'], ['0000002874']];[['cholera'], ['cholera']];[[0.480259653], [0.480259653]];['cholera'];cholera;100.0
wiki_fully;642;Hall would eventually succumb to pneumonia, related to his influenza, in a hospital in Seattle, Washington just five days after the Stanley Cup Final series was abandoned.;pneumonia;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C0032285'];[['0000009867']];[['pneumonia']];[[0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
wiki_fully;648;Anastasia's older sister, Maria, reportedly hemorrhaged in December 1914 during an operation to remove her tonsils, according to her paternal aunt Grand Duchess Olga Alexandrovna of Russia, who was interviewed later in her life.;hemorrhaged;['C0019080'];[['0000006008']];[['bleeding']];[[0.814457746]];[];[];[];[];['C0019080'];[['0000006008']];[['bleeding']];[[0.814457746]];['bleeding'];bleeding;14.0
wiki_fully;652;Collectively, their work on lepidoptera, and on human blood groups, established the field, and threw light on selection in natural populations where its role had been once doubted.;lepidoptera;[];[];[];[];['C0023338'];[];[];[];[];[];[];[];[];;
wiki_fully;653;He was also known for his unusual form of stroke.;stroke;['C0038454', 'C0751956'];[['0000011781'], ['0000048516']];[['stroke'], ['acute stroke']];[[0.799621631], [0.612045288]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['C0038454'];[['0000011781']];[['stroke']];[[0.799621631]];['stroke', 'acute stroke'];stroke;100.0
