origin;sent_id;sentence;BERN_extracted_ngram;MESHtoCUIs;BERN_CUI_to_CHV_ID;BERN_CHV_terms;BERN_CHV_freq_scores;exact_match_CUIs;exact_match_CUI_to_CHV_ID;exact_match_CHV_terms;exact_match_CHV_freq_scores;qumls_CUIs;qumls_CUI_to_CHV_ID;qumls_CHV_terms;qumls_CHV_freq_scores;CHV_selection;CHV_substitution;sim_scores
House;346;We'll skin test for allergies.;allergies;['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0020517'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['C0020517'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;100.0
House;384;Well, it could bemast cell leukemia.;cell leukemia;[];[];[];[];[];[];[];[];['C0023434', 'C0023492'];[['0000007339', '0000007331', '0000007333'], ['0000007353']];[['chronic lymphocytic leukemia (cll)', 'b-cell leukemia', 'b-cell cll'], ['t-cell leukemia']];[[-1.0, -1.0, -1.0], [0.319267184]];['chronic lymphocytic leukemia (cll)', 'b-cell leukemia', 'b-cell cll', 't-cell leukemia'];chronic lymphocytic leukemia (cll);56.0
House;415;Would've been easier to deal with a tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;472;Melancholy without hope.;Melancholy;[];[];[];[];['C0344315'];[['0000030931']];[['sadness']];[[0.481935087]];[];[];[];[];['sadness'];sadness;15.0
House;503;How do you solve a problem like dermatitis?;dermatitis;['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['C0011603'];[['0000003790']];[['skin inflammation']];[[0.540019521]];['skin inflammation'];skin inflammation;11.0
House;520;Sister, you're having an asthma attack.;asthma;['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096', 'C2984299'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['C0004096'];[['0000001541', '0000050455']];[['asthma', 'bronchitic asthma']];[[0.86018714, -1.0]];['asthma', 'bronchitic asthma'];asthma;100.0
House;542;You diagnosed the patient with allergies and prescribed antihistamine.;allergies;['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0020517'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['C0020517'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;100.0
House;563;If you haven't found an underlying cause for the cardiac arrest by then,;cardiac arrest;['C0600228', 'C0018790'];[['0000042212'], ['0000023828', '0000005867']];[['cardiopulmonary arrest'], ['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.468806923], [0.640108617, -1.0, -1.0]];['C0018790'];[['0000023828', '0000005867']];[['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.640108617, -1.0, -1.0]];['C0018790', 'C1410098'];[['0000023828', '0000005867'], []];[['cardiac arrest', 'cardiac arrest', 'heart arrest'], []];[[0.640108617, -1.0, -1.0], []];['cardiac arrest', 'heart arrest', 'cardiopulmonary arrest'];cardiac arrest;100.0
House;566;Maybe she has a skin infection.;skin infection;['C0037278'];[['0000011393']];[['infectious skin disease']];[[-1.0]];['C0037278'];[['0000011393']];[['infectious skin disease']];[[-1.0]];['C0037278'];[['0000011393']];[['infectious skin disease']];[[-1.0]];['infectious skin disease'];infectious skin disease;73.0
House;568;That could manifest with tachycardia.;tachycardia;['C0080203', 'C0039231'];[['0000015314'], ['0000015314', '0000012006']];[['rapid and irregular heartbeat'], ['rapid and irregular heartbeat', 'rapid heartbeat']];[[-1.0], [-1.0, 0.509892347]];['C0039231', 'C3827868'];[['0000015314', '0000012006'], []];[['rapid and irregular heartbeat', 'rapid heartbeat'], []];[[-1.0, 0.509892347], []];['C0039231', 'C3827868', 'C0039231', 'C3827868'];[['0000015314', '0000012006'], [], ['0000015314', '0000012006'], []];[['rapid and irregular heartbeat', 'rapid heartbeat'], [], ['rapid and irregular heartbeat', 'rapid heartbeat'], []];[[-1.0, 0.509892347], [], [-1.0, 0.509892347], []];['rapid heartbeat', 'rapid and irregular heartbeat'];rapid heartbeat;31.0
House;569;There's no history of fever.;fever;['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0424755'];[['0000005010', '0000022654', '0000022653'], ['0000033391']];[['fever', 'hyperthermic', 'feverish'], ['fever symptoms']];[[0.817293983, -1.0, -1.0], [0.54892969]];['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;575;Allergies don't cause cardiac arrest like this.;cardiac arrest;['C0600228', 'C0018790'];[['0000042212'], ['0000023828', '0000005867']];[['cardiopulmonary arrest'], ['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.468806923], [0.640108617, -1.0, -1.0]];['C0018790'];[['0000023828', '0000005867']];[['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.640108617, -1.0, -1.0]];['C0018790', 'C1410098'];[['0000023828', '0000005867'], []];[['cardiac arrest', 'cardiac arrest', 'heart arrest'], []];[[0.640108617, -1.0, -1.0], []];['cardiac arrest', 'heart arrest', 'cardiopulmonary arrest'];cardiac arrest;100.0
House;589;Isn't the prognosis for Churg-Strauss a bit grim?;Churg-Strauss;['C0008728'];[['0000002981', '0000047392']];[['churg-strauss syndrome', 'churg strauss']];[[0.464945834, 0.268472136]];[];[];[];[];[];[];[];[];['churg-strauss syndrome', 'churg strauss'];churg-strauss syndrome;76.0
House;650;"""Bloody diarrhea, gas, pain.";diarrhea;['C1857276'];[[]];[[]];[[]];['C0011991', 'C1963091', 'C3641756', 'C4084784', 'C4085317', 'C4084802'];[['0000003866', '0000037039'], []];[['diarrhea', 'diarrhea symptoms'], []];[[0.526097738, -1.0], []];['C0011991'];[['0000003866', '0000037039']];[['diarrhea', 'diarrhea symptoms']];[[0.526097738, -1.0]];['diarrhea', 'diarrhea symptoms'];diarrhea;100.0
House;668;Studies have shown that cigarette smoking... is one of the most effective ways to control inflammatory bowel.;inflammatory bowel;['C0021390'];[['0000006707']];[['inflammatory bowel disease']];[[0.753990076]];[];[];[];[];['C0021853'];[];[];[];['inflammatory bowel disease'];inflammatory bowel disease;84.0
House;713;It could be something else-- thyrotoxicosis or a carcinoid.;thyrotoxicosis;['C0018213'];[['0000005698']];"[[""graves' disease""]]";[[0.590454007]];['C0040156'];[['0000012271']];[['thyrotoxicosis']];[[0.115682298]];['C0040156', 'C0342134'];[['0000012271'], ['0000030741']];[['thyrotoxicosis'], ['t3 thyrotoxicosis']];[[0.115682298], [-1.0]];"['thyrotoxicosis', ""graves' disease"", 't3 thyrotoxicosis']";thyrotoxicosis;100.0
House;728;The smells, religious visions-- it's symptomatic of temporal lobe swelling.;temporal lobe swelling;[];[];[];[];[];[];[];[];['C0039485', 'C0039485', 'C0153636', 'C1268978', 'C0038999'];[[], ['0000011957', '0000004269']];[[], ['swelling', 'swelling due to excess fluid']];[[], [0.705178112, -1.0]];['swelling', 'swelling due to excess fluid'];swelling;45.0
House;733;Patient tested positive for herpetic encephalitis.;herpetic encephalitis;['C0019385', 'C0001338', 'C0276226'];[[], [], ['0000026922']];[[], [], ['herpes encephalitis']];[[], [], [0.3645605]];['C0276226', 'C0019385'];[['0000026922'], []];[['herpes encephalitis'], []];[[0.3645605], []];['C0276226', 'C0019385', 'C0276226'];[['0000026922'], [], ['0000026922']];[['herpes encephalitis'], [], ['herpes encephalitis']];[[0.3645605], [], [0.3645605]];['herpes encephalitis'];herpes encephalitis;92.0
House;777;And that will help with this mixed connective tissue disease?;connective tissue disease;['C0009782'];[['0000003295']];[['connective tissue disease']];[[0.783735699]];['C0009782', 'C0009326'];[['0000003295'], ['0000003157']];[['connective tissue disease'], ['collagen disease']];[[0.783735699], [0.627188247]];['C0009782', 'C0026272'];[['0000003295'], ['0000008197']];[['connective tissue disease'], ['mixed connective tissue disease']];[[0.783735699], [0.623968907]];['connective tissue disease', 'collagen disease', 'mixed connective tissue disease'];connective tissue disease;100.0
House;832;Pulmonary problems, breathing problems.;Pulmonary;[];[];[];[];['C2709248', 'C0024109', 'C2707265', 'C4522268'];[[]];[[]];[[]];['C2707265', 'C4522268'];[[]];[[]];[[]];[];;
House;851;Pneumonitis from the hyperbaric chamber.;Pneumonitis;['C0032285', 'C0032300', 'C0887898', 'C3714636'];[['0000009867'], ['0000009870'], [], ['0000009867', '0000055518']];[['pneumonia'], ['pneumococcal pneumonia'], [], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.423595921], [], [0.745931431, -1.0]];['C3714636', 'C0032285'];[['0000009867', '0000055518'], ['0000009867']];[['pneumonia', 'pulmonitis'], ['pneumonia']];[[0.745931431, -1.0], [0.745931431]];['C0032285', 'C3714636'];[['0000009867'], ['0000009867', '0000055518']];[['pneumonia'], ['pneumonia', 'pulmonitis']];[[0.745931431], [0.745931431, -1.0]];['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;88.0
House;855;Could be from the hypotensive episode.;hypotensive;[];[];[];[];['C0857353'];[['0000050528']];[['hypotensive']];[[0.288822303]];['C0857353'];[['0000050528']];[['hypotensive']];[[0.288822303]];['hypotensive'];hypotensive;100.0
House;872;Prescribing cigarettes for inflammatory bowel?;inflammatory bowel;['C0021390'];[['0000006707']];[['inflammatory bowel disease']];[[0.753990076]];[];[];[];[];['C0021853'];[];[];[];['inflammatory bowel disease'];inflammatory bowel disease;84.0
House;876;It's because people blame lung cancer patients.;lung cancer;['C0024121', 'C0242379'];[['0000007572'], ['0000024797']];[['lung tumor'], ['lung cancer']];[[0.569396448], [0.924595378]];['C0684249', 'C0242379', 'C1306460'];[['0000043964'], ['0000024797'], []];[['lung carcinoma'], ['lung cancer'], []];[[0.510461856], [0.924595378], []];['C0242379', 'C0684249', 'C0242379', 'C0242379', 'C0684249', 'C1306460'];[['0000024797'], ['0000043964'], ['0000024797'], ['0000024797'], ['0000043964'], []];[['lung cancer'], ['lung carcinoma'], ['lung cancer'], ['lung cancer'], ['lung carcinoma'], []];[[0.924595378], [0.510461856], [0.924595378], [0.924595378], [0.510461856], []];['lung cancer', 'lung carcinoma', 'lung tumor'];lung cancer;100.0
House;880;The reason people die from lung cancer is guilt.;lung cancer;['C0024121', 'C0242379'];[['0000007572'], ['0000024797']];[['lung tumor'], ['lung cancer']];[[0.569396448], [0.924595378]];['C0684249', 'C0242379', 'C1306460'];[['0000043964'], ['0000024797'], []];[['lung carcinoma'], ['lung cancer'], []];[[0.510461856], [0.924595378], []];['C0242379', 'C0684249', 'C0242379', 'C0242379', 'C0684249', 'C1306460'];[['0000024797'], ['0000043964'], ['0000024797'], ['0000024797'], ['0000043964'], []];[['lung cancer'], ['lung carcinoma'], ['lung cancer'], ['lung cancer'], ['lung carcinoma'], []];[[0.924595378], [0.510461856], [0.924595378], [0.924595378], [0.510461856], []];['lung cancer', 'lung carcinoma', 'lung tumor'];lung cancer;100.0
House;930;When she had a cardiac arrest, I had to open her blouse to do C.P.R.;cardiac arrest;['C0600228', 'C0018790'];[['0000042212'], ['0000023828', '0000005867']];[['cardiopulmonary arrest'], ['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.468806923], [0.640108617, -1.0, -1.0]];['C0018790'];[['0000023828', '0000005867']];[['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.640108617, -1.0, -1.0]];['C0018790', 'C1410098'];[['0000023828', '0000005867'], []];[['cardiac arrest', 'cardiac arrest', 'heart arrest'], []];[[0.640108617, -1.0, -1.0], []];['cardiac arrest', 'heart arrest', 'cardiopulmonary arrest'];cardiac arrest;100.0
House;953;She's starting to run a fever, and the rash is spreading.;fever;['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['C0015967', 'C0424755'];[['0000005010', '0000022654', '0000022653'], ['0000033391']];[['fever', 'hyperthermic', 'feverish'], ['fever symptoms']];[[0.817293983, -1.0, -1.0], [0.54892969]];['C0015967'];[['0000005010', '0000022654', '0000022653']];[['fever', 'hyperthermic', 'feverish']];[[0.817293983, -1.0, -1.0]];['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;973;And if you take the cardiac arrest out of the equation;cardiac arrest;['C0600228', 'C0018790'];[['0000042212'], ['0000023828', '0000005867']];[['cardiopulmonary arrest'], ['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.468806923], [0.640108617, -1.0, -1.0]];['C0018790'];[['0000023828', '0000005867']];[['cardiac arrest', 'cardiac arrest', 'heart arrest']];[[0.640108617, -1.0, -1.0]];['C0018790', 'C1410098'];[['0000023828', '0000005867'], []];[['cardiac arrest', 'cardiac arrest', 'heart arrest'], []];[[0.640108617, -1.0, -1.0], []];['cardiac arrest', 'heart arrest', 'cardiopulmonary arrest'];cardiac arrest;100.0
House;974;All the rest of the symptoms can be explained by a severe long-term allergic reaction.;allergic;['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0700624'];[];[];[];[];[];[];[];['allergy', 'hypersensitivity symptom', 'hypersensitivity'];allergy;92.0
House;988;It caused her arrhythmia.;arrhythmia;['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['C0003811'];[['0000001440']];[['Abnormal heart rhythms']];[[-1.0]];['Abnormal heart rhythms'];Abnormal heart rhythms;55.0
House;1006;Once we isolate what's causing your allergy, then we can be a little more lax.;allergy;['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0020517', 'C0002111', 'C3539909', 'C1314973', 'C1527304', 'C1547542'];[['0000006439', '0000050654', '0000057872'], [], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], [], []];[[0.836777069, -1.0, 0.310206981], [], []];['C0020517', 'C0719113', 'C0719656'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;100.0
House;1031;As long as she's not exposed to anything that can aggravate her allergy, she'll be fine.;allergy;['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0020517', 'C0002111', 'C3539909', 'C1314973', 'C1527304', 'C1547542'];[['0000006439', '0000050654', '0000057872'], [], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], [], []];[[0.836777069, -1.0, 0.310206981], [], []];['C0020517', 'C0719113', 'C0719656'];[['0000006439', '0000050654', '0000057872']];[['allergy', 'hypersensitivity symptom', 'hypersensitivity']];[[0.836777069, -1.0, 0.310206981]];['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;100.0
House;1046;How do you get an allergic reaction in a clean room?;allergic reaction;['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0020517', 'C1527304'];[['0000006439', '0000050654', '0000057872'], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], []];[[0.836777069, -1.0, 0.310206981], []];['C0020517', 'C0020517', 'C1527304', 'C1527304'];[['0000006439', '0000050654', '0000057872'], ['0000006439', '0000050654', '0000057872'], [], []];[['allergy', 'hypersensitivity symptom', 'hypersensitivity'], ['allergy', 'hypersensitivity symptom', 'hypersensitivity'], [], []];[[0.836777069, -1.0, 0.310206981], [0.836777069, -1.0, 0.310206981], [], []];['allergy', 'hypersensitivity', 'hypersensitivity symptom'];allergy;64.0
House;1049;Well, it could be mast cell leukemia.;mast cell leukemia;['C0023461'];[['0000007340']];[['mast cell leukemia']];[[-1.0]];['C0023461'];[['0000007340']];[['mast cell leukemia']];[[-1.0]];['C0023461', 'C1378512', 'C0023492'];[['0000007340'], [], ['0000007353']];[['mast cell leukemia'], [], ['t-cell leukemia']];[[-1.0], [], [0.319267184]];['mast cell leukemia', 't-cell leukemia'];mast cell leukemia;100.0
House;1050;It can cause anaphylaxis.;anaphylaxis;['C0002792'];[[]];[[]];[[]];['C0002792', 'C4316895'];[[], ['0000001091']];[[], ['allergic shock']];[[], [-1.0]];['C0002792', 'C4316895', 'C0002792', 'C4316895'];[[], ['0000001091'], [], ['0000001091']];[[], ['allergic shock'], [], ['allergic shock']];[[], [-1.0], [], [-1.0]];['allergic shock'];allergic shock;18.0
House;1109;It would have been easier to deal with a tumor.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;1221;That's, uh-They cause lung cancer, you know.;lung cancer;['C0024121', 'C0242379'];[['0000007572'], ['0000024797']];[['lung tumor'], ['lung cancer']];[[0.569396448], [0.924595378]];['C0684249', 'C0242379', 'C1306460'];[['0000043964'], ['0000024797'], []];[['lung carcinoma'], ['lung cancer'], []];[[0.510461856], [0.924595378], []];['C0242379', 'C0684249', 'C0242379', 'C0242379', 'C0684249', 'C1306460'];[['0000024797'], ['0000043964'], ['0000024797'], ['0000024797'], ['0000043964'], []];[['lung cancer'], ['lung carcinoma'], ['lung cancer'], ['lung cancer'], ['lung carcinoma'], []];[[0.924595378], [0.510461856], [0.924595378], [0.924595378], [0.510461856], []];['lung cancer', 'lung carcinoma', 'lung tumor'];lung cancer;100.0
House;1259;We still have the problem of explaining how a white chick from Jersey who's never traveled south of D.C. has African sleeping sickness.;sleeping sickness;['C0041228', 'C0027333'];[['0000012612'], []];[['African sleeping sickness'], []];[[0.597460395], []];['C0041228'];[['0000012612']];[['African sleeping sickness']];[[0.597460395]];['C0041228'];[['0000012612']];[['African sleeping sickness']];[[0.597460395]];['African sleeping sickness'];African sleeping sickness;71.0
House;1307;It's not clinical depression.;depression;[];[];[];[];['C0011570', 'C0011581', 'C0344315', 'C1999266', 'C4049644', 'C4085311', 'C4084909', 'C0460137', 'C0812393'];[['0000003777'], ['0000003782', '0000031208'], ['0000030931'], [], []];[['mental depression'], ['depressive disorder', 'depression nos'], ['sadness'], [], []];[[0.56156364], [0.663750497, -1.0], [0.481935087], [], []];['C0011570', 'C0011581', 'C0344315', 'C0812393'];[['0000003777'], ['0000003782', '0000031208'], ['0000030931'], []];[['mental depression'], ['depressive disorder', 'depression nos'], ['sadness'], []];[[0.56156364], [0.663750497, -1.0], [0.481935087], []];['depressive disorder', 'mental depression', 'sadness', 'depression nos'];depressive disorder;67.0
House;1343;Hypersomnia and personality changes point toward the brain.;Hypersomnia;['C0917799', 'C0020524', 'C0751227', 'C0751228', 'C0751226', 'C0751229'];[['0000052356'], [], [], [], [], ['0000048405']];[['hypersomnia'], [], [], [], [], ['hypersomnolence']];[[0.105735939], [], [], [], [], [0.093898188]];['C0917799'];[['0000052356']];[['hypersomnia']];[[0.105735939]];['C0917799'];[['0000052356']];[['hypersomnia']];[[0.105735939]];['hypersomnia', 'hypersomnolence'];hypersomnia;100.0
House;1347;Could this be a brain problem?;brain problem;[];[];[];[];[];[];[];[];['C0033213', 'C0006104'];[['0000010135']];[['problem']];[[0.970728265]];['problem'];problem;70.0
House;1348;No other systemic signs of inflammation.;inflammation;['C0021368'];[['0000006703']];[['inflammation']];[[0.607250058]];['C0021368'];[['0000006703']];[['inflammation']];[[0.607250058]];['C0021368'];[['0000006703']];[['inflammation']];[[0.607250058]];['inflammation'];inflammation;100.0
House;1349;Probably not vasculitis.;vasculitis;['C0042384'];[['0000012913']];[['infection of the blood vessel']];[[-1.0]];['C0042384', 'C1963274'];[['0000012913'], []];[['infection of the blood vessel'], []];[[-1.0], []];['C0042384'];[['0000012913']];[['infection of the blood vessel']];[[-1.0]];['infection of the blood vessel'];infection of the blood vessel;24.0
House;1357;Has to be a tumor then.;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
House;1358;A tumor sitting directly on top of the brain stem... that three E.R. doctors, two neurologists and a radiologist missed?;tumor;[];[];[];[];['C0027651', 'C3273930', 'C1578706'];[['0000008566'], []];[['tumor'], []];[[0.802496993], []];['C0027651'];[['0000008566']];[['tumor']];[[0.802496993]];['tumor'];tumor;100.0
