origin;sent_id;sentence;source_term;CHV_selection;CHV_substitution;sim_scores
House;1358;A tumor sitting directly on top of the brain stem... that three E.R. doctors, two neurologists and a radiologist missed?;tumor;['tumor'];tumor;100.0
House;1399;Some tumors are almost impossible to see unless you know exactly where to look.;tumors;['tumor'];tumor;100.0
House;1402;If it's a tumor, there are a variety of treatment options, but there are variables other than just size.;tumor;['tumor'];tumor;100.0
House;1463;It's not a tumor.;tumor;['tumor'];tumor;100.0
House;1464;A small glioma could hide from contrast.;glioma;['glioma', 'malignant glioma', 'mixed glioma'];glioma;100.0
House;1468;A glioma not presenting on a contrast M.R.I. would have to be smaller than a grain of sand, which does not a gravely ill person make.;glioma;['glioma', 'malignant glioma', 'mixed glioma'];glioma;100.0
House;1487;There are molecular similarities between brain cells and tumor cells.;tumor;['tumor'];tumor;100.0
House;1489;They end up attacking the brain instead of the tumor.;tumor;['tumor'];tumor;100.0
House;1490;So, if you do find a tumor, what do you do?;tumor;['tumor'];tumor;100.0
House;1491;We treat the underlying malignancy.;malignancy;['cancer', 'primary cancer'];cancer;33.0
House;1492;Once there's no tumor to attack, there's nothing for the antibodies to get confused about.;tumor;['tumor'];tumor;100.0
House;1493;If the tumor's treatable.;tumor;['tumor'];tumor;100.0
House;1513;Sometimes it presents with no tumor at all.;tumor;['tumor'];tumor;100.0
House;1516;And how do you treat it if there's no tumor?;tumor;['tumor'];tumor;100.0
House;1519;They were too busy looking for the tumor-- right till they put the patient in the ground.;tumor;['tumor'];tumor;100.0
House;1523;So we're just gonna ignore the tumor?;tumor;['tumor'];tumor;100.0
House;1649;For a diagnosis of tularemia you need a fourfold increase in serum antibody levels.;tularemia;['tularemia'];tularemia;100.0
House;1668;Foreman got the gang testing for tularemia?;tularemia;['tularemia'];tularemia;100.0
House;1852;There's only one way a tularemia patient goes into a coma... while on I.V. chloramphenicol.;tularemia;['tularemia'];tularemia;100.0
House;1853;The patient doesn't have tularemia.;tularemia;['tularemia'];tularemia;100.0
House;1858;We still have the problem of explaining how a white chick from Jersey... who's never traveled south of D.C. has African sleeping sickness.;sickness;['illness', 'altitude sickness'];illness;29.0
House;1960;Her fever spiked at 104.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;2004;A tumor sitting directly on top of the brain stem... that three E.R. Doctors, two neurologists and a radiologist missed?;tumor;['tumor'];tumor;100.0
House;2016;A glioma not presenting on a contrast M.R.I. Would have to be smaller than a grain of sand, which does not a gravely ill person make.;glioma;['glioma', 'malignant glioma', 'mixed glioma'];glioma;100.0
House;2021;She's my best rotisseur.;rotisseur;[];;
House;2114;A tumor sitting directly on top of the brain stem.;tumor;['tumor'];tumor;100.0
House;2131;Some tumors are almost impossible to see unless we know exactly where to look.;tumors;['tumor'];tumor;100.0
House;2134;If it is a tumor, there are a variety of treatment options, but there are variables other than just size.;tumor;['tumor'];tumor;100.0
House;2165;A glioma not presenting on a contrast MRI would have to be smaller than a grain of sand, which does not a gravely ill person make.;glioma;['glioma', 'malignant glioma', 'mixed glioma'];glioma;100.0
House;2172;So if you do find the tumor, what do you do?;tumor;['tumor'];tumor;100.0
House;2184;They were too busy looking for the tumor, right till they put the patient in the ground.;tumor;['tumor'];tumor;100.0
House;2186;So we're just going to ignore the tumor?;tumor;['tumor'];tumor;100.0
House;2242;For a diagnosis of Tularemia you need a four-fold increase in serum antibody levels.;Tularemia;['tularemia'];tularemia;100.0
House;2254;Foreman got the gang testing for Tularemia?;Tularemia;['tularemia'];tularemia;100.0
House;2263;It's her first time in an oncology unit and she's having a tough time, emotionally.;oncology;['tumor'];tumor;17.0
House;2335;The patient doesn't have Tularemia.;Tularemia;['tularemia'];tularemia;100.0
House;2343;Your wife has human African Trypanosomiasis.;Trypanosomiasis;['trypanosomiasis'];trypanosomiasis;100.0
House;2344;You mean its not Tularemia.;Tularemia;['tularemia'];tularemia;100.0
House;2390;Fever spiked at 104.;Fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;2428;The mothers aren't sick, so  No toxoplasmosis, no rubella.;toxoplasmosis;['toxoplasmosis'];toxoplasmosis;100.0
House;2445;Let's get M.R.I. 's, check for abscesses or some occult infection.;abscesses;['abscess'];abscess;100.0
House;2510;A little lethargic.;lethargic;['lethargy'];lethargy;93.0
House;2529;Their baby gets a fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;2549;Fever of unknown origin, 101 degrees, trending upwards.;Fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;2876;You thinking pseudomonas infection?;pseudomonas;[];;
House;2966;There was no sign of lymphocytosis in the blood tests.;lymphocytosis;['lymphocytosis', 'lymphocyte count increased'];lymphocytosis;100.0
House;2991;No toxoplasmosis, no rubella.;toxoplasmosis;['toxoplasmosis'];toxoplasmosis;100.0
House;3010;No, the Limpert boy had a bit of jaundice.;jaundice;['jaundice'];jaundice;100.0
House;3139;Yeah, I'm, I'm, a bit of an upset stomach too, and I think I'm running a fever, I'm just... worried I might be contagious.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;3144;Because I really do, hey, I really do have a cough.;cough;['coughing', 'cough symptom'];coughing;100.0
House;3247;And then there's hypothyroidism, could be parasites.;hypothyroidism;['hypothyroidism', 'secondary hypothyroidism', 'central hypothyroidism', 'primary hypothyroidism'];hypothyroidism;100.0
House;3336;Patient's negative for hypothyroidism.;hypothyroidism;['hypothyroidism', 'secondary hypothyroidism', 'central hypothyroidism', 'primary hypothyroidism'];hypothyroidism;100.0
House;3426;So even if you're right, no gout medication.;gout;['gout'];gout;100.0
House;3461;Well, we foolishly ruled out lymphoma because his CT scan showed no adenophathy,;lymphoma;['lymphoma'];lymphoma;100.0
House;3515;First of all, there's a pain in the abdomen, the rash, the fever... isn't that what you got first?;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;3517;Then it screws up your bone marrow, and then...neuropathy.;neuropathy;['neuropathy'];neuropathy;100.0
House;3536;The gout medicine OD?;gout;['gout'];gout;100.0
House;3560;Yeah, um-um, I have a bit of an upset stomach too, and I think I'm running a fever.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;3597;L-I really do have a cough.;cough;['coughing', 'cough symptom'];coughing;100.0
House;3655;The fact that I know it's a gout medicine O.D. Would indicate the case is already solved.;gout;['gout'];gout;100.0
House;3661;Yeah, I'm, I've a bit of an upset stomach too, and I think I'm running a fever, I'm just... worried I might be contagious.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;3678;I-I really do have a cough.;cough;['coughing', 'cough symptom'];coughing;100.0
House;3681;I really do have a cough.;cough;['coughing', 'cough symptom'];coughing;100.0
House;3682;You also have a little rash.;rash;['rash'];rash;100.0
House;3716;What about arthritis?;arthritis;['arthritis', 'polyarthritis', 'polyarticular arthritis'];arthritis;100.0
House;3759;And, no, I do not have a pain management problem.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;3760;I have a pain problem.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;3839;Well, anything can cause a rash.;rash;['rash'];rash;100.0
House;3927;I'm Dr. Cuddy.;Cuddy;[];;
House;3987;Still have the cough.;cough;['coughing', 'cough symptom'];coughing;100.0
House;3989;His fever is gone.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;3998;The patient's negative for hypothyroidism.;hypothyroidism;['hypothyroidism', 'secondary hypothyroidism', 'central hypothyroidism', 'primary hypothyroidism'];hypothyroidism;100.0
House;4065;Maybe we find some fibrosis.;fibrosis;['fibrosis'];fibrosis;100.0
House;4112;Because he doesn't have gout.;gout;['gout'];gout;100.0
House;4116;But he doesn't have gout.;gout;['gout'];gout;100.0
House;4117;Why would he have gout medication?;gout;['gout'];gout;100.0
House;4126;The pharmacist gave him gout medicine instead of cough medicine.;gout;['gout'];gout;100.0
House;4131;So even if you're right, no more gout medication.;gout;['gout'];gout;100.0
House;4170;If the prescription said cough medicine, that's what I dispensed.;cough;['coughing', 'cough symptom'];coughing;100.0
House;4187;Hey, I'm just a pharmacist, but I know what cough medicine looks like, Doctor.;cough;['coughing', 'cough symptom'];coughing;100.0
House;4280;Then it screws up your bone marrow, and then neuropathy.;neuropathy;['neuropathy'];neuropathy;100.0
House;4308;The gout medicine O.D.?;gout;['gout'];gout;100.0
House;4309;The fact that I know it's a gout medicine O.D. would indicate the case is already solved.;gout;['gout'];gout;100.0
House;4406;"There was trauma;";trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;4472;There's no evidence of meningitis on that MRI.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;4485;If there's bowing it could be a tumor.;tumor;['tumor'];tumor;100.0
House;4486;Do you see a tumor on this MRI?;tumor;['tumor'];tumor;100.0
House;4488;There's no tumor, just a blockage causing pressure, causing symptoms.;tumor;['tumor'];tumor;100.0
House;4501;No fever, glands normal, missing her vaccination dates.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;4551;I agree, he's gonna have a very nasty headache.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;4586;I meant maybe he has neurosyphilis.;neurosyphilis;['neurosyphilis', 'general paresis'];neurosyphilis;100.0
House;4593;Well, it is if it's neurosyphilis, the likelihood of a false negative on an RPR test, 30%, the likelihood of a 16 year old having sex, roughly 120%.;neurosyphilis;['neurosyphilis', 'general paresis'];neurosyphilis;100.0
House;4605;He could get syphilis even if he's not sexually active?;syphilis;['syphilis'];syphilis;100.0
House;4672;"But no fevers; white count's elevated but within range.";fevers;['fever', 'hyperthermic', 'feverish'];fever;100.0
House;4676;Trauma, later much.;Trauma;['trauma', 'injuries wounds', 'injury from an external force', 'physical wound'];trauma;100.0
House;4884;There was trauma.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;4934;No fever, no white count.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;4944;What about leukoencephalopathy in a 16-year-old?;leukoencephalopathy;['leukoencephalopathy'];leukoencephalopathy;100.0
House;4978;There's no evidence of meningitis on that M.R.I.;meningitis;['meningitis', 'meningitis/encephalitis', 'pachymeningitis'];meningitis;100.0
House;4998;If there was bowing, could be a tumor.;tumor;['tumor'];tumor;100.0
House;4999;Do you see a tumor on this M.R.I.?;tumor;['tumor'];tumor;100.0
House;5001;There's no tumor.;tumor;['tumor'];tumor;100.0
House;5103;He's gonna have a very nasty headache.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;5163;Well, it is if it's neurosyphilis.;neurosyphilis;['neurosyphilis', 'general paresis'];neurosyphilis;100.0
House;5184;He could get syphilis... even if he's not sexually active?;syphilis;['syphilis'];syphilis;100.0
House;5273;Diabetes is out, and no gap.;Diabetes;['diabetes'];diabetes;100.0
House;5281;But no fevers.;fevers;['fever', 'hyperthermic', 'feverish'];fever;100.0
House;5346;You have gonorrhea.;gonorrhea;['gonorrhea', 'gonococcal'];gonorrhea;100.0
House;5402;He's extremely uncomfortable, has a wicked fever, but he lives.;fever;['fever', 'hyperthermic', 'feverish', 'fever symptoms'];fever;100.0
House;5606;I don't think it's a tumor.;tumor;['tumor'];tumor;100.0
House;5610;If it's not a tumor what are the suspects?;tumor;['tumor'];tumor;100.0
House;5622;Let's find out what kind of zebra we're dealing with here.;zebra;[];;
House;5690;Cough just won't go away, runny nose looks a funny color.;Cough;['coughing', 'cough symptom'];coughing;100.0
House;5698;No, 'cause they're yummy.;yummy;[];;
House;5710;Ok, I'm gonna assume that no body's ever told you what asthma is, or if they have, you had other things on your mind.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0
House;5723;So is a tumor.;tumor;['tumor'];tumor;100.0
House;5727;I have no reason to think that it's vasculitus except that it could be.;vasculitus;[];;
House;5743;We're treating you for vasculitus.;vasculitus;[];;
House;5744;It's not a tumor?;tumor;['tumor'];tumor;100.0
House;5755;Parrots are the primary source of psitticosis.;psitticosis;[];;
House;5814;If it's a tumor we're talking a month, maybe two, if it's infectious a few weeks, if it's vascular that'll probably be fastest of all, maybe a week.;tumor;['tumor'];tumor;100.0
House;5848;"It's not a tumor;";tumor;['tumor'];tumor;100.0
House;5904;You were sure I had vasculitus too.;vasculitus;[];;
House;5909;If it's in the brain it's a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;5910;There was plenty they could do, if they made the right diagnosis, but the only symptom was pain.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;6056;I thought your uncle died of cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;6081;If it's not a tumor, what are the suspects?;tumor;['tumor'];tumor;100.0
House;6091;Let's find out what kind of zebra we're treating here.;zebra;[];;
House;6196;Cough just won't go away?;Cough;['coughing', 'cough symptom'];coughing;100.0
House;6236;Okay, I'm gonna assume nobody has ever told you what asthma is.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0
House;6280;I-It's not a tumor?;tumor;['tumor'];tumor;100.0
House;6281;I don't have a tumor?;tumor;['tumor'];tumor;100.0
House;6298;Parrots are the primary source of psittacosis.;psittacosis;['psittacosis', 'chlamydiosis'];psittacosis;100.0
House;6403;If it's a tumor, we're talking a month or two.;tumor;['tumor'];tumor;100.0
House;6408;I still think it's a tumor.;tumor;['tumor'];tumor;100.0
House;6412;No, it's not a tumor.;tumor;['tumor'];tumor;100.0
House;6538;You have a tapeworm in your brain.;tapeworm;['tapeworm', 'cysticercosis'];tapeworm;100.0
House;6554;If it's in the brain, it's a stroke.;stroke;['stroke', 'acute stroke'];stroke;100.0
House;6558;But the only symptom was pain.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;6721;L-It's not a tumor?;tumor;['tumor'];tumor;100.0
House;6798;Okay, I'm gonna assume that nobody has ever told you what asthma is.;asthma;['asthma', 'bronchitic asthma'];asthma;100.0
House;6916;There was no trauma, none of the risk factors.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;6925;Well, the schizophrenia explains one mystery.;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;6936;We've got lobotomies, rubber rooms, electric shock;lobotomies;[];;
House;6965;Because of the tremors... she cuts herself.;tremors;['tremor', 'muscle tremors', 'intention tremor', 'fine tremor', 'pill rolling', 'resting tremor', 'senile tremor', 'postural tremor'];tremor;100.0
House;6966;The tremors aren't new -- she must always cut herself.;tremors;['tremor', 'muscle tremors', 'intention tremor', 'fine tremor', 'pill rolling', 'resting tremor', 'senile tremor', 'postural tremor'];tremor;100.0
House;7058;What is it, everybody lies, except for schizophrenics and their children?;schizophrenics;['schizophrenia'];schizophrenia;92.0
House;7118;But the tumor's the real reason for the bleed.;tumor;['tumor'];tumor;100.0
House;7125;She's a schizophrenic mother, with no money, on the public dole, in fact, who knocks back vodka every time a breeze blows her way.;schizophrenic;['schizophrenia'];schizophrenia;92.0
House;7126;Plan B. Surgery to resect the tumor.;tumor;['tumor'];tumor;100.0
House;7135;Shrinks the tumor temporarily.;tumor;['tumor'];tumor;100.0
House;7166;Yesterday your patient's tumor was 5.8 centimeters.;tumor;['tumor'];tumor;100.0
House;7174;You shrunk the tumor!;tumor;['tumor'];tumor;100.0
House;7219;Taking you to chemo and back on the bus... and even if the cancer's in complete remission,;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;7231;Self-sacrifice is not a symptom of schizophrenia... it excludes the diagnosis.;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;7387;There was no trauma.;trauma;['trauma', 'injury from an external force', 'injuries wounds', 'physical wound'];trauma;100.0
House;7393;Paranoia keeps her limber.;Paranoia;[];;
House;7397;Do we include schizophrenia in the differential for D. V.T.?;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;7400;Schizophrenia is not the cause of D.V.T.;Schizophrenia;['schizophrenia'];schizophrenia;100.0
House;7401;On the other hand, we don't really know anything about schizophrenia, so maybe it is connected.;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;7402;Well, schizophrenia explains one mystery-- why you're so fascinated by a woman with a bump in her leg.;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;7418;We've got lobotomies, rubber rooms, electric shocks.;lobotomies;[];;
House;7429;You think I'm interested because of the schizophrenia.;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;7482;Because of the tremors, she cuts herself.;tremors;['tremor', 'muscle tremors', 'intention tremor', 'fine tremor', 'pill rolling', 'resting tremor', 'senile tremor', 'postural tremor'];tremor;100.0
House;7483;The tremors aren't new.;tremors;['tremor', 'muscle tremors', 'intention tremor', 'fine tremor', 'pill rolling', 'resting tremor', 'senile tremor', 'postural tremor'];tremor;100.0
House;7602;What is it, everybody lies except for schizophrenics and their children?;schizophrenics;['schizophrenia'];schizophrenia;92.0
House;7603;It's more likely than malnourishment.;malnourishment;['malnutrition', 'undernutrition'];malnutrition;74.0
House;7716;The tumor's the problem.;tumor;['tumor'];tumor;100.0
House;7719;You have cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;7723;She's a schizophrenic mother with no money, on the public dole, in fact, who knocks back vodka every time a breeze blows her way.;schizophrenic;['schizophrenia'];schizophrenia;92.0
House;7727;"Plan ""B""-- surgery to resect the tumor.";tumor;['tumor'];tumor;100.0
House;7730;The tumor's way too big.;tumor;['tumor'];tumor;100.0
House;7738;Tumors grow, they don't shrink.;Tumors;['tumor'];tumor;100.0
House;7743;It shrinks the tumor temporarily.;tumor;['tumor'];tumor;100.0
House;7749;Good morning, Dr. Cuddy.;Cuddy;[];;
House;7776;Hi, this is Dr. Cuddy.;Cuddy;[];;
House;7793;I need to go pee-pee.;pee-pee;[];;
House;7802;"Why am I wasting him on hiccups?""";hiccups;['hiccup'];hiccup;100.0
House;7808;You shrunk the tumor.;tumor;['tumor'];tumor;100.0
House;7875;When the Mets lost, you remember?;Mets;[];;
House;7895;And even if the cancer's in complete remission, he'll still have a mother who hears voices.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;7911;Self-sacrifice is not a symptom of schizophrenia.;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;7936;I have a headache.;headache;['headache', 'one-sided migraine', 'orthostatic headache', 'throbbing headache', 'one sided headache'];headache;100.0
House;7939;The neurologist tells me it's an aneurysm.;aneurysm;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0
House;7995;Thank God I had cancer, huh?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8007;It wasn't the D.V.T. It was the schizophrenia.;schizophrenia;['schizophrenia'];schizophrenia;100.0
House;8072;"The vitamin ""K""'caused the D. V.T. And aggravated the liver, but the tumor's the real reason for the bleed.";tumor;['tumor'];tumor;100.0
House;8218;Any family history of anemia?;anemia;['anemia'];anemia;100.0
House;8219;My mom died of cancer when I was a kid, my dad's heart gave out a couple of years ago.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8229;All she has is a cough.;cough;['coughing', 'cough symptom'];coughing;100.0
House;8277;It could be pneumonia.;pneumonia;['pneumonia', 'pulmonitis', 'pneumococcal pneumonia'];pneumonia;100.0
House;8278;It could be sarcodosis.;sarcodosis;[];;
House;8383;Give me some pain killers, or something.;pain;['pain', 'burning pain', 'ache', 'radiating pain'];pain;100.0
House;8439;Why do you think they put TVs in coma patients' rooms, anyway?;coma;['coma'];coma;100.0
House;8541;Have you done a CT?;CT;[];;
House;8595;But you don't want definitive, you want to hang on to your delusions as long as you can.;delusions;['delusion'];delusion;100.0
House;8596;A lavage could prove it's not cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8613;No lesions, no aneurysms.;aneurysms;['aneurysm', 'berry aneurysm', 'fusiform aneurysm'];aneurysm;100.0
House;8667;They removed almost a foot of necrotic bowel.;necrotic;[];;
House;8717;Pheochomocytoma sits on top of the adrenal gland, randomly spits out oodles of the stuff.;Pheochomocytoma;[];;
House;8776;Let's call the surgeons, we've got to save that tumor.;tumor;['tumor'];tumor;100.0
House;8780;I think that is the stink of hypocrisy.;hypocrisy;[];;
House;8781;You wouldn't even consider the notion that Clarence's social upbringing was responsible for what he became, but now you're sprinting to the witness stand to blame everything on a little tumor.;tumor;['tumor'];tumor;100.0
House;8912;My mom died of cancer when I was a kid.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;8915;Bluish tinge to the fingernails.;Bluish;[];;
House;8939;It could be sarcoidosis.;sarcoidosis;['sarcoidosis'];sarcoidosis;100.0
House;9085;But you don't want definitive, you want to hang onto your delusions as long as you can.;delusions;['delusion'];delusion;100.0
House;9124;Pheochromocytoma sits on top of the adrenal gland, randomly spits out oodles of the stuff.;Pheochromocytoma;['pheochromocytoma', 'extra-adrenal pheochromocytoma'];pheochromocytoma;100.0
House;9144;Let's call the surgeons, we gotta save that tumor.;tumor;['tumor'];tumor;100.0
House;9172;To all your friends, you're delirious;delirious;['delirium'];delirium;86.0
House;9302;I was atone of those cancer camps.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9353;So, the tumor's a coincidence?;tumor;['tumor'];tumor;100.0
House;9449;I was at one of those cancer camps.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9457;All the hospital visits, the counselors at the cancer camps.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9464;Which means there's a tumor in her heart.;tumor;['tumor'];tumor;100.0
House;9470;The tumor, for example.;tumor;['tumor'];tumor;100.0
House;9482;They found a tumor.;tumor;['tumor'];tumor;100.0
House;9490;The tumor is Al-Qaeda, the big bad guy, the brains.;tumor;['tumor'];tumor;100.0
House;9546;Which means cancer, which means no way it's two minutes.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9551;I got a nine-year-old with cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9555;The cancer's in remission?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9563;Latent neurotoxicity from the chemo treatments.;neurotoxicity;['neurotoxicity'];neurotoxicity;100.0
House;9585;You're still looking for cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9616;Maybe some bizarre case of kyphoscoliosis.;kyphoscoliosis;['kyphoscoliosis'];kyphoscoliosis;100.0
House;9665;Two different, unrelated cancers at the same time is a statistical no-no.;cancers;['cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9667;The way I figure it, one in 10,000 of them should have another cancer.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9690;These cancer kids.;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
House;9697;So the little kid dying of cancer, I shouldn't like her?;cancer;['cancer', 'primary cancer', 'spindle cell carcinoma', 'carcinoma', 'anaplastic carcinoma', 'carcinomatosis', 'sarcomatoid carcinoma', 'undifferentiated carcinoma'];cancer;100.0
